Source,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RV,e_RV,GLON,GLAT,Gmag,BP-RP,e_Gmag,e_BP-RP,probs
5290767218909364224,119.79770528353863,-60.81818859784836,2.4238432495527094,0.015835203,-4.329015719649154,0.019359753,11.762222238698069,0.017827393,27.721495,3.901826,273.941677056505,-15.764490334496037,14.340732802732157,1.2203990442590023,0.0027839698057518575,0.005115383133201759,1.0
5290767150189899776,119.85872294286798,-60.80940215722857,2.450882816129679,0.015075492,-4.764087229399979,0.01935778,10.853313831947572,0.017107775,13.237539,8.128271,273.9480295272385,-15.73407332877431,14.528981921772102,1.2844359844467448,0.002907292208002934,0.006547424040067541,1.0
5290660703720134912,119.3182402800691,-61.129470013371865,2.3938675482297245,0.031445056,-4.757068917084086,0.039010223,11.17357316965948,0.04077953,,,274.116744165043,-16.11474631866179,15.97045654526882,1.8081597201067758,0.00294124125338447,0.007077004944595326,1.0
5290767150189898496,119.838690266643,-60.81561751997507,2.365648163274585,0.036255106,-3.940528500958723,0.04772458,10.627911725712494,0.041133653,30.855808,2.5889542,273.9490008956905,-15.745614392432232,9.062435422002807,0.07386898428656252,0.002771675790545821,0.004802093654782916,1.0
5290767115830162560,119.88372239008346,-60.812458744262585,2.449816133563672,0.024224801,-4.486106074185033,0.03204439,11.143897685208188,0.027954051,19.134302,7.4769692,273.95675480047447,-15.724721665598098,13.615187539235816,1.1357483511803608,0.0034176453770072644,0.010549814741151948,1.0
5290767047110673280,119.82478777258926,-60.816749140414935,2.4320285080216952,0.010555846,-4.371668205811296,0.013229862,11.642504497194004,0.012004396,21.766003,3.4328334,273.9467537370757,-15.752138057793406,13.494838955642672,1.0127611833430628,0.0029051025727816018,0.00635268308128972,1.0
5290766905372339328,119.7593208250958,-60.82419301559346,2.425770538680253,0.13500808,-3.7961253912042494,0.18022014,11.721623449334304,0.15165347,,,273.9381357672224,-15.783846126399125,18.492950236418707,2.7525966569955997,0.003278022228934576,0.06855233994621815,1.0
5289115408844638336,117.56030839890693,-61.86593602072628,2.454631761086736,0.015256525,-4.018247447781196,0.01897018,11.731856795392163,0.017546734,-31.717869,8.2308235,274.41375981401825,-17.194085305829596,14.475546517617147,1.2651294623408091,0.0031945334276810037,0.009000928233632565,1.0
5289118222045288704,117.79842590726676,-61.888855322988974,2.307518344107641,0.07149898,-4.751002236278036,0.08848261,11.099769045011811,0.08878345,,,274.48645684934604,-17.102994861538,17.623130611604907,2.511906715481235,0.0029177204634127465,0.020689783292788696,1.0
5290768524579343104,119.77076023939046,-60.74079626912979,2.488029565353047,0.043855075,-5.605314107973258,0.057944313,11.153089464540566,0.0507635,,,273.86416718962244,-15.740044622687693,16.773835584481432,2.1410691703041156,0.0028690335945422214,0.01300868780894858,1.0
5289119836953807232,118.08059815425808,-61.76894437250496,2.399184333698796,0.06859058,-4.478209366398025,0.09795898,11.504534816991798,0.08275807,,,274.4348630071933,-16.930684386744815,17.53809162104229,2.517475973481602,0.0029392136782974655,0.021850488117865198,1.0
5290768421500127104,119.75513467774886,-60.74886603631391,2.418781785218482,0.047423743,-4.444128462087635,0.06151484,10.789127270874582,0.053954087,,,273.8678871716669,-15.75056192300273,16.838402677795482,2.16623305324633,0.0028569235730731292,0.012882134143554966,1.0
5290768284061176192,119.82481838068723,-60.75519984886172,2.446516136836812,0.06425721,-5.035409075414043,0.082025655,12.092521689709027,0.07259944,,,273.89020604619253,-15.723399239621394,16.689053220686993,2.353996239957624,0.003026276967797921,0.011680503642384972,1.0
5290768215341699840,119.84231194911088,-60.75737305457484,2.259169725289559,0.076546386,-4.619826620391489,0.106040716,11.747394329361152,0.09143313,22.458647,1.2949548,273.89634795499387,-15.716856763923602,11.716666116770025,0.8306742588303422,0.0027635952248622952,0.004782167311641844,1.0
5289122108993642368,117.87905050526363,-61.77642026075234,2.430904734995128,0.013080538,-4.04715408936029,0.016948344,11.09026997167425,0.015869725,,,274.398095048608,-17.019601827007968,10.93310651651207,0.5243880803458651,0.002777098995071606,0.018010900402851998,1.0
5290768215341699200,119.83889890565378,-60.76739794942144,2.546720219243311,0.047386423,-4.335236117702886,0.06202438,11.144200734417907,0.056281243,29.020367,2.459475,273.9047482465483,-15.723012454952672,12.189695913889432,0.7885454164391206,0.002759906318035819,0.004735987390781991,1.0
5289122104700035840,117.87962573720512,-61.77667893140572,2.434777685292012,0.014330536,-4.796841112201659,0.022552617,11.483797463740892,0.019531079,24.113941,1.9095293,274.3984628526372,-17.01947059150036,11.983277430217605,0.7857140456206171,0.002834935826341891,0.12791916724195357,1.0
5289121864177774080,117.71060235071756,-61.79431348192377,2.384444572047936,0.09378379,-4.2959627677913215,0.1269112,12.059840537943264,0.109055646,,,274.37853345174426,-17.09905423119316,18.09575367904204,2.7437855814678898,0.003010855010409774,0.03516584192939269,1.0
5290768077902823936,119.7876921568896,-60.79913403402331,2.440087962641704,0.1259425,-4.82626511439098,0.16119972,11.429194903877054,0.13130337,,,273.9217956190871,-15.759927137386162,18.243271023418146,3.052440941200981,0.0034911954701070703,0.07148278817269328,1.0
5290722654328011648,119.20098961850648,-60.85234925166071,2.4417366963762017,0.06388162,-5.000970961854723,0.078706935,11.24286130326758,0.07128589,,,273.8333434899286,-16.038117171195047,17.282017414576803,2.410013293645914,0.002971557259068854,0.023323066579499337,1.0
5290660738079873920,119.34325643759269,-61.118667602544,2.426939192347309,0.032726277,-5.457039382506794,0.04357233,11.136361548461696,0.03960622,,,274.11252994746474,-16.099054222654374,15.353165793086442,1.5963964700836293,0.0028304469348741207,0.005770992130562016,1.0
5290768043543002752,119.76135024315224,-60.79689480519567,2.498776951165361,0.014045843,-4.435714040156059,0.018287785,11.479337288974694,0.01619024,,,273.91351342096107,-15.770254555305616,10.714916950179767,0.40149697617892244,0.002766082420453331,0.004753242787292936,1.0
5290722688687747968,119.12320743737706,-60.87006981650259,2.546402250249287,0.07082469,-5.342097514547543,0.08936721,11.064513645636165,0.08011392,,,273.8316792835373,-16.07990135306822,17.471097734150813,2.485567050309619,0.002948182675323533,0.025884298570151114,1.0
5290767940463787264,119.73491015937778,-60.78965056629546,2.481696665623425,0.041035634,-4.83158803479032,0.058330107,11.168119449305996,0.0474642,,,273.9006081092186,-15.778297900755089,16.446418256272615,1.9985908233871363,0.002975346781702704,0.010888977943771949,1.0
5290767906104047872,119.70357522590656,-60.79624321677007,2.3713937351948404,0.08304723,-4.887354701039543,0.10761009,11.70107470295648,0.087366685,,,273.899277598512,-15.794899727468216,17.449479214830234,2.4297752935589827,0.0029984524504196707,0.022648811553234144,1.0
5290767871744305920,119.66237809884224,-60.80643494258446,2.395526935139378,0.035698928,-4.326067500869834,0.044653516,10.768781450143443,0.03874866,,,273.89894561253567,-15.81743152210142,16.249505284705094,1.9166165645206892,0.0028815888912341026,0.011950058354585732,1.0
5288049359303527168,119.20067498740188,-63.06103471986658,2.3841428799508044,0.04639268,-4.170939934600408,0.060587447,11.057105515813577,0.05204389,,,275.8860215843587,-17.041329661899102,16.706397839553127,2.1017462998646366,0.0028870651094434004,0.010370583432207156,1.0
5290767837384566528,119.63650696589605,-60.81455797125102,2.3523819651904616,0.046167973,-4.342438627201821,0.06534311,11.631039777007118,0.053825043,,,273.90033223314293,-15.83237813512333,16.70516075620005,2.1161917867500044,0.003053647508454532,0.017660340870965595,1.0
5290722860486442752,119.19660923182464,-60.84079922250368,2.629786511819601,0.04222604,-5.014192715146497,0.05410099,11.15898200161456,0.04782035,28.967642,2.1716785,273.8216459824636,-16.034716128147362,8.492516832849663,0.12179032894745134,0.002764917597897711,0.004722542628458187,1.0
5289996633055417728,120.38568799233612,-61.020946400542925,2.41683305949595,0.05596138,-5.279128288311249,0.07010622,11.12221699582008,0.07556807,,,274.2669910936447,-15.60736977601356,17.2128889372593,2.3030795067330487,0.002872165134100696,0.018055276879764163,1.0
5289399147265373184,117.22916155935935,-61.13417914680954,2.4658330533756767,0.010902865,-4.250648058571048,0.012853556,11.547450166666524,0.014095274,20.529396,2.653885,273.6520487777025,-17.019637527278384,13.542704993996132,1.0661112316026582,0.0028188188307433177,0.005386018181103532,1.0
5290902802434393728,117.51246180360276,-60.983687335492576,2.4239884912436307,0.015875265,-4.090385843503976,0.021190556,11.42298497395005,0.01992279,26.643272,5.299567,273.57266162027446,-16.830762936379376,14.538767943407084,1.2766516159474257,0.0028113800187758446,0.0054716092723922916,1.0
5291034228433888128,119.41851750092287,-60.11715873272978,2.4405630557632128,0.02726356,-4.741260888055986,0.03588236,10.17467252256246,0.033100817,,,273.20681957506486,-15.60379641148696,15.722834217514245,1.8504410439664802,0.003108900186775324,0.009702696437574666,1.0
5290953925428937600,118.86979856633477,-60.17591322288475,2.348160123014939,0.1058391,-3.648558468228289,0.13396557,10.746200533780986,0.11958976,,,273.13026097161804,-15.873293810316696,18.319457048984088,2.7187256446748975,0.003127095078653147,0.051811578630812545,1.0
5289563391113602304,119.98820762842112,-62.63261434419266,2.517016891869357,0.011632802,-4.800313361335332,0.01494253,11.808239408714211,0.01362715,18.171974,3.1686962,275.6586680669653,-16.526228567670213,13.860618510290916,1.1053748971774926,0.0027688172829883426,0.004916885642308238,1.0
5290673416818436480,119.49297597953878,-60.88013043278345,2.3881037896731137,0.16036455,-4.988167141437256,0.2018652,12.347856864730632,0.19806395,,,273.9270777298962,-15.924718218667998,17.003414335610127,2.49934862812621,0.0033747910847752647,0.019373550320967377,1.0
5289563356753862784,119.95380814410656,-62.63756349108905,2.36575631490894,0.029255625,-4.304802988138339,0.037680663,11.609469864719111,0.0337278,,,275.65564128827367,-16.542540886636576,16.00366095564842,1.8920418544415227,0.003000412038413232,0.008625821489890426,1.0
5292471423271817856,116.58318218123212,-60.60342576179093,2.3298170842693784,0.08889643,-3.4342164233412014,0.12512872,11.050394957126134,0.115511455,,,273.00944717002164,-17.07563993201083,17.821378753835948,2.722849146507496,0.003181942834058134,0.03168950147485652,1.0
5290702622600509824,118.47259828639264,-61.08037378134368,2.429678724158843,0.020463875,-3.74565232841776,0.026501037,11.2323763942312,0.02843705,,,273.8779903683921,-16.45659139904769,15.334546593279374,1.555828655365655,0.002780458578844038,0.005703619296190616,1.0
5289916604925715712,121.26747361524636,-61.48701722821771,2.409000374246109,0.052572668,-5.496561522776149,0.06701896,10.916595228699489,0.062456902,,,274.9021662032773,-15.457265131447349,16.979746401084483,2.214954983183116,0.002986445355970109,0.01181032245834999,1.0
5291033158984827392,119.48662285657424,-60.16636617381538,2.450661145292009,0.106506616,-4.035046623220515,0.12574258,9.986167079826544,0.124390766,,,273.2684154667853,-15.59662960238074,18.237378893951828,2.7376120253664915,0.0031032573470996696,0.11111857209601411,1.0
5290952791557533952,118.67974917673897,-60.2170281043779,2.4318707205673804,0.07769908,-4.365413338627224,0.096903056,11.031729447080837,0.09783417,,,273.1235317784127,-15.97611013140271,17.630126132779235,2.719115719755827,0.0030204430770048823,0.027064579429417947,1.0
5289916952822778880,121.2376615213691,-61.44506623593331,2.4557929531798632,0.010772777,-4.665284671312316,0.014877872,10.881311309396382,0.011342095,22.934797,33.223003,274.85690937700736,-15.449524494533131,12.680384066605054,0.8702121552151123,0.002904857669815637,0.006073889765559265,1.0
5289917566997813888,120.58968653724668,-61.75273963702944,2.407129807781588,0.122286774,-5.485669322010493,0.14659922,11.537161780342624,0.16530734,,,274.9849590882168,-15.867192742059109,18.412230862439497,2.8965597542381083,0.003227903095074925,0.07081984973134937,1.0
5291034537671548544,119.42483584166582,-60.08790006964036,2.422753925998645,0.04045724,-4.423247604863239,0.050662186,11.01648541728649,0.04881176,,,273.1814336997511,-15.587421906964405,16.637598868057857,2.091955116999978,0.002889400638192396,0.013432766643743299,1.0
5290952379240650240,118.6424879407357,-60.238343769892566,2.4422486614152863,0.14605826,-4.066860579699685,0.18035501,10.890567911741917,0.1830318,,,273.13453932291605,-16.002277246522056,18.733535143017082,2.888214679159855,0.003513746883896343,0.07242106635940032,1.0
5289917601357557248,120.61441015446763,-61.73185212521587,2.338785717836198,0.09218387,-4.893177205000618,0.11336587,11.171193650159225,0.11418819,,,274.9715777985487,-15.847003460108793,17.880277283210944,2.9406044079053153,0.0030705151052239513,0.04266558541961526,1.0
5291034194074141568,119.395987945402,-60.116370896704815,2.3972969879395585,0.01770725,-4.801701624195704,0.02285421,11.205283185342577,0.020457007,22.65434,4.095466,273.2006862339785,-15.6133738131129,14.809135704512972,1.3451534259248348,0.002826792592737592,0.005645211388815128,1.0
5289776799449214592,119.79979463017916,-62.14975793142334,2.3424672101763955,0.020748181,-4.522042270596584,0.02453608,11.17614640486593,0.025064524,,,275.1699543189899,-16.38099096700682,15.359501022158176,1.5410302709949217,0.002995418191215325,0.007468664918943707,1.0
5289778070759502848,119.00524056245976,-62.4227232213684,2.3473189222552224,0.048964933,-4.764136235861707,0.07072368,11.529850400243967,0.058340535,,,275.2479520120919,-16.834264696035646,16.79064675295144,2.153731402238698,0.0029212066264665253,0.012060227894709712,1.0
5291127927441282816,119.05849411739564,-59.48434903855509,2.4777660182823693,0.038070247,-4.578910319219542,0.047231335,10.847785991901516,0.050832026,,,272.53765395360915,-15.471176354857729,16.577854622686218,2.067958977607274,0.002847980362511346,0.011563479780378546,1.0
5290954612623735936,118.77232142222894,-60.14999709110572,2.3873417466818343,0.12264609,-4.742997186805202,0.15287994,10.93167211497821,0.14844039,,,273.08326383157447,-15.904607486636742,18.426433193453317,2.6905304003632224,0.0032342282998323035,0.07493047207180016,1.0
5289778311278752256,118.93440458352909,-62.41413432897537,2.4899471458251794,0.09521806,-4.209666843011512,0.13867588,12.127793352811713,0.12380308,,,275.2245378157297,-16.859706586733168,18.12058081980666,2.8682028404770357,0.0031436999517548627,0.03774358893739149,1.0
5289778414357967744,118.968993451836,-62.39129449313696,2.3790587739291613,0.061127584,-4.116455908582373,0.07649427,11.763399366158357,0.081858896,,,275.2107355895308,-16.8351320316663,17.197780932795354,2.3199668917405774,0.002912952408517545,0.01945781463846547,1.0
5292472114763960064,116.36333673002189,-60.61720233047578,2.453742047376496,0.013310547,-3.7558259737586814,0.017463611,11.907547983448378,0.016769007,24.325556,1.6678159,272.9744981135983,-17.17914936763259,12.919507386348378,0.9112097070834864,0.0028044408524726524,0.005194245620476296,1.0
5290954960517841408,118.84248548417864,-60.13240855519519,2.457485488902056,0.018765697,-5.104706095269862,0.02445754,11.272851841013209,0.021975553,,,273.0835744788928,-15.865498357895031,15.159754296591153,1.4655648333241622,0.0031817963129963764,0.009552533569437336,1.0
5290702485161401856,118.34008254495552,-61.03688722211432,2.3919148917837307,0.05343048,-4.01799544103973,0.072179586,11.31663519189794,0.075277574,,,273.80749777206535,-16.494456083880312,17.174576298833255,2.3495263046893378,0.0029968884977793968,0.017955003130886334,1.0
5290954994877585920,118.86203639515269,-60.13101687617206,2.361391030622506,0.011743955,-4.778653211752875,0.014837673,11.147277803443956,0.0130414935,35.69328,4.0195465,273.0869146626553,-15.856202506185172,13.688302452241617,1.2422886227001442,0.002947664628848918,0.006427559166108496,1.0
5289779926185389056,119.26161048099743,-62.31745941851388,2.3560198734269537,0.13655007,-4.926721816863002,0.16110909,12.07983328298522,0.15241987,,,275.20594274114893,-16.680648121223342,18.72775597573584,3.0026448473125527,0.003429113590625376,0.07684434962224532,1.0
5289914478921674880,121.0547671303945,-61.57105888332829,2.4018147157358984,0.019886695,-4.928647675667692,0.029469201,12.114379612235522,0.024275959,21.965227,3.0969536,274.9280817212,-15.58657644293542,13.960864462491754,1.1849667919454934,0.0028949195277024253,0.006253008278267671,1.0
5289913241971178112,121.06716835959428,-61.629414054168656,2.472210859663264,0.0679122,-4.856929328280827,0.08389969,11.06375722561946,0.08188105,,,274.9841971558046,-15.609354514751514,17.328925647095986,2.3731583828816056,0.0028603658561516306,0.014249380434680742,1.0
5290955544632800000,117.367609806248,-60.78820353644397,2.456678192693232,0.015903084,-3.529893024761729,0.021404281,11.426019968714284,0.019978793,23.242064,4.6651006,273.35677922747857,-16.808898204830303,11.619240000242854,0.7422978511024514,0.002764066746792474,0.004768440224697324,1.0
5289913207611441024,121.104872710934,-61.62859301553442,2.4252551526591613,0.010398547,-5.161699108688978,0.012585617,12.153114158503712,0.011746586,26.348398,1.9777813,274.9923640724858,-15.59323638712405,13.353054547564984,1.0010506960882353,0.0028271168041432274,0.0055170389306740215,1.0
5289913001453023360,121.41182785195524,-61.51102732073971,2.489636527237676,0.011843233,-6.074441490379437,0.014972519,10.63843561985311,0.0141348215,22.147863,2.1141224,274.9584858100282,-15.408542064318585,12.940080249103186,0.9184175662843472,0.0027846590538438652,0.005019806960989206,1.0
5290952074299736704,118.73770017800572,-60.2335996149602,2.41220772722248,0.010540486,-4.488241087335633,0.012717387,11.161918613327972,0.012325935,24.729145,2.5456083,273.152499356403,-15.958022553254224,12.111413384249298,0.7447131584917841,0.002760787317641716,0.004746885317017683,1.0
5291034949988402816,119.61217796616184,-60.21494568870028,2.425339429050644,0.058481716,-4.929214876794251,0.07129836,11.901137314260929,0.06863563,,,273.34321582344126,-15.564007778200146,17.049380627651708,2.5518246237793747,0.0029078190492505796,0.01941101313325832,1.0
5290951936860757120,118.68386868400346,-60.26030914580038,2.5757169304867102,0.08583398,-5.002608682138851,0.10349839,11.595885423109689,0.104751535,,,273.16460008043526,-15.993963220295052,17.863873402543348,2.636297816277132,0.0030926756029179994,0.03404380984587072,1.0
5290950287593356928,118.82415450174962,-60.25610846218584,2.326494532434732,0.023285769,-4.124081638380532,0.029689103,11.193086567283592,0.02651471,,,273.1936746213054,-15.930090975148914,15.446107345442854,1.5636633338658061,0.0028343467818357482,0.006458591904784426,1.0
5291081301275802624,120.042575399281,-59.70956801441082,2.357065705685793,0.016242849,-4.959128789028204,0.020390216,10.894745376799348,0.019818408,60.354053,6.3289905,272.98556770171,-15.136372796500265,14.381537405284053,1.285623156054017,0.0029588016736547453,0.007404914268113473,1.0
5290949325520701696,118.91479719828348,-60.27371181795037,2.488172094155688,0.052802052,-3.634259396516111,0.07086417,10.735711673673888,0.058907375,,,273.2313138805373,-15.898139573080256,17.078752461588778,2.36334636978553,0.0030399604015854094,0.01543546368484193,1.0
5292467540621924096,115.75440821133871,-60.531223566869,2.319533024150401,0.10630512,-4.193479678898657,0.16127504,11.192961375096772,0.10947796,,,272.76117001137004,-17.414531734550305,17.82133910264205,2.474250849104063,0.0031651823386053893,0.03427981321429668,1.0
5290703069277036928,118.52494220992008,-61.02360939691047,2.391114459465963,0.031120759,-4.531764584651239,0.041439056,11.749395355885834,0.042154625,,,273.8369690146688,-16.408466754537606,16.134223038798154,1.912913638407625,0.0029638134529612298,0.0073782652613872315,1.0
5290949566038905984,119.00832121037324,-60.25745941373735,2.462481009468333,0.014458054,-4.453407566725972,0.017799739,10.923852455980548,0.016511291,16.43404,2.2409527,273.23837830001986,-15.849460674709396,9.614168749552228,0.10666661302172642,0.0027657509397547974,0.00473679069597136,1.0
5290949669118299776,119.02007303166728,-60.2426487322788,2.430771802691435,0.01777248,-4.456087726753968,0.023713844,11.083026624128284,0.019873396,26.530518,2.4280448,273.2274781482525,-15.83748551930616,8.856481007463803,0.03248736391618934,0.0027659324376078233,0.00473613458081155,1.0
5290673416823100288,119.49334528041524,-60.87993721642373,2.368897476600179,0.118569724,-5.466244015366355,0.16769254,10.95943579209847,0.16239169,,,273.92698593151744,-15.924469546138756,17.592760754156053,,0.0031591746314649956,,1.0
5291036324377993088,119.67141500715783,-60.13875504547308,2.442165598271814,0.016065853,-5.194594539593849,0.019918922,11.124292086625257,0.017101863,23.960968,5.2622538,273.2875516764164,-15.50239107280321,14.507835908082638,1.246645224506894,0.0027708660085785375,0.005053489311855924,1.0
5289769377743420288,119.62134379348274,-62.40046604532687,2.501403520624544,0.09788297,-4.731003755964436,0.13356698,11.960098608161076,0.10269944,,,275.3624093638873,-16.569900866950423,18.12144384775432,2.761278813137473,0.0030418856371109103,0.04208506994051356,1.0
5290949978355787904,119.01665989367608,-60.21493569163328,2.398350718170305,0.08894779,-4.824677248148875,0.11836597,10.877645801027144,0.1078464,,,273.2010750520552,-15.826276278651743,18.094203246072652,2.698812610711297,0.003049355604511105,0.03932604644345178,1.0
5290950047075198080,118.8701865826682,-60.26664059883738,2.3451375890603496,0.018309686,-4.674874469005192,0.023876468,10.729487776143204,0.02047052,11.154212,6.4074574,273.2142596266503,-15.914584107549045,14.969166259767313,1.3855962080996953,0.002861229064724532,0.006354954439794455,1.0
5289670834017270272,122.92221453257334,-61.81982429430167,2.334663105477248,0.034870576,-6.0905633465177536,0.043960992,10.97968279632308,0.044519927,,,275.6027756970752,-14.93680654537662,16.26031096932295,1.8766994171065505,0.0028618751864409333,0.009636496381851038,1.0
5289922244222398336,120.4810319837555,-61.62056438690999,2.5554817323329924,0.06998117,-5.121973987944729,0.100196145,11.884000884110362,0.09214328,22.751333,0.8542991,274.8385392738455,-15.850215917787825,11.599327648334928,0.7507816569514283,0.002767249353863373,0.0047373534804339736,1.0
5290950218874109056,118.87112618969134,-60.2537836944048,2.395700022012299,0.15423617,-5.0743468225967545,0.20613514,11.728589537992445,0.18215226,,,273.2025886119537,-15.908295844823831,18.809982817840513,2.8414842863785843,0.0034986665858669345,0.08777786935807333,1.0
5289922244222397440,120.4716033134093,-61.62733793080747,2.274696890670391,0.05975591,-4.338929433896617,0.09262486,10.65589703317326,0.07526365,,,274.84255129289534,-15.857361933517208,17.395280713848777,2.3377807858915993,0.0029369807756301895,0.017443750101402086,1.0
5289917605657936896,120.61968913094726,-61.72836371955728,2.3993309038058515,0.055423945,-4.84865461249279,0.07111813,11.050859826608724,0.07096027,,,274.96961223314645,-15.84315056086668,17.21865771073644,2.3459692193411392,0.0029719129902732932,0.019470492472886358,1.0
5291130263903361280,119.29444389010538,-59.37400312308553,2.49653768352066,0.019726496,-4.5816288753545145,0.024734216,11.240804894184988,0.025556518,22.555973,4.9970345,272.4939933559912,-15.313679173894922,14.715111590143207,1.385444938590112,0.0028124181104871564,0.005242941151332169,1.0
5290670736763572096,119.2791803981532,-61.03553548117278,2.407070409893339,0.054611795,-4.710607087225276,0.061642837,11.616816220568433,0.06490209,,,274.0208572259513,-16.08841510057478,17.09180235371992,2.2425600152847913,0.002911480013361366,0.01182128084619505,1.0
5289921380929319168,120.78182702790772,-61.52717989483203,2.4185262158060983,0.056974374,-5.161408050258324,0.07880356,10.99539755903182,0.07245922,,,274.8235766130845,-15.679876650597349,17.21062756283212,2.339763030274277,0.002901990164962797,0.01482439177454686,1.0
5291035912061108992,119.62697294443714,-60.1577724496927,2.450973159327664,0.010064708,-4.279391067255338,0.0116787795,11.280849305272271,0.010820334,22.56062,2.105182,273.29428393955106,-15.530832881779268,13.11033286847668,0.9064401091014709,0.002808843102540765,0.005200403169492619,1.0
5290950906068692992,118.9011466375524,-60.20497077639112,2.422546573744392,0.012882438,-4.412266680771896,0.01691678,11.105398310610989,0.014419424,43.168602,4.8084884,273.1645355321329,-15.872723276889673,14.245249442798496,1.2144401779796965,0.00312202540292552,0.007752516349815797,1.0
5290951112226981632,118.60226509930114,-60.3323516496947,2.3800629570292062,0.023339113,-4.61626563671573,0.027307311,11.207930995035648,0.028541861,,,273.2122971323198,-16.062691695616977,15.41971135599478,1.5681108017453411,0.0028732923650606067,0.006401636461862167,1.0
5290951112226990336,118.6091565648642,-60.32160827049896,2.4359097621564056,0.011297631,-4.594438454162658,0.013038812,10.548108146551376,0.0135526825,24.640427,2.2346075,273.2039411109698,-16.05478100005825,13.192972709266504,0.9473827869266032,0.002817589957724686,0.005416774850584696,1.0
5290670839842788608,119.29312688948028,-61.0203519870145,2.362315825765386,0.07117409,-4.312520636854005,0.08952456,10.724948609323276,0.08753011,,,274.0100455375411,-16.075443913041873,17.558222492245946,2.448959476303891,0.003013363447824507,0.03417197004014876,1.0
5291035774622125952,119.5843286751101,-60.19200684627093,2.400593186104408,0.07274574,-4.515372490947454,0.08587838,10.999400097724674,0.08042907,,,273.3154526061651,-15.565559139980264,17.580717297833104,2.5173528852171394,0.0030992394680410926,0.02839432715970304,1.0
5289917910595209216,120.5514968581053,-61.707741844244175,2.4755106606831507,0.06308597,-4.844445706397797,0.0895163,10.298251793791088,0.080237895,,,274.93484549904167,-15.861876985573636,17.394518975876004,2.6047333247498443,0.0029494527826635967,0.020726778299184106,1.0
5289773805858297344,119.4142649902242,-62.33352632234765,2.376812488423567,0.010481251,-4.34219962033261,0.013344412,11.841652627117377,0.011376741,23.62046,2.8426993,275.2545095295922,-16.624791720177683,12.369394250104847,0.89030604870511,0.002793196340449695,0.011014764976307783,1.0
5290951455824379264,118.58566388955302,-60.29326293115242,2.453769305775216,0.011651816,-4.334047094512638,0.013759564,11.05110643300146,0.013154289,19.565289,2.4634635,273.17216074742703,-16.052306630169113,13.620734224093045,1.0492016351926612,0.002886682630428547,0.006008100969869229,1.0
5291035426727395328,119.7514392419358,-60.15582461746037,2.499444859370412,0.009828504,-5.002179038897284,0.01107127,12.069278200815504,0.010330066,23.867336,2.6549597,273.3225413213541,-15.475167214216388,12.14248403282267,0.9015128894395268,0.0027755897479193746,0.004952957353939692,1.0
5292477852839966080,116.7038491808137,-60.55225582759215,2.4370436792699155,0.010723139,-3.589318413972689,0.013898412,11.589321178539436,0.013722407,20.655676,2.566673,272.9875658066667,-17.00017883103646,13.59713214488994,1.0556244251103895,0.0028087783642287887,0.005317477792950418,1.0
5291126965368493184,119.33539873508953,-59.41038126417793,2.505368950038803,0.030299546,-4.796819191324781,0.038928915,11.138457028656656,0.03947196,,,272.53743933343526,-15.312166342451324,16.09615665380781,1.8798248294113478,0.0029162256631409264,0.00838743082734056,1.0
5291031101697576064,119.23514367449184,-60.25850654355159,2.4953394161069093,0.066914715,-4.496373701058159,0.07974271,11.20506716888383,0.07831581,,,273.2931370898607,-15.750027952389624,17.553350599959984,2.483169699788,0.0028995811547418353,0.026294457573959654,1.0
5290702107204358144,118.36857625170832,-61.06933912197094,2.374923557030593,0.009406029,-4.373900229465185,0.012088801,11.083575334848843,0.011999477,19.561396,28.879404,273.8442019300787,-16.496631846173774,11.98695395383554,0.7763337339971574,0.002757636309634084,0.00471969538676992,1.0
5290965470299554816,117.68371934756787,-60.55014096081442,2.406503480318188,0.041995768,-4.441144907520457,0.051594928,11.145493517282336,0.051360477,,,273.2042384910909,-16.565380590274977,16.460641950796397,1.9651052849271018,0.0028902546312834358,0.012978775440295597,1.0
5290701935407478528,118.24960288730354,-61.08443914569386,2.451732171213315,0.012967833,-4.291382893099795,0.016337568,11.296475724257146,0.01837922,25.635773,1.2189354,273.8314978005274,-16.554859800786357,11.33743041744467,0.6597915838435426,0.002770962241939733,0.004723179011377003,1.0
5289661110210356864,122.5578809894144,-62.05018182756066,2.439983346070099,0.07450692,-5.474649615180654,0.100832514,11.599573782255378,0.097697936,,,275.721015599164,-15.200263150279143,16.84526581257748,2.2550392020742116,0.003112347305313788,0.010812521572429665,1.0
5290965405877834624,117.69047581396752,-60.568209089446334,2.054803984782117,0.013298569,-4.959085642490171,0.017057637,12.834704634913011,0.016996132,7.5016603,1.7407048,273.22268648223667,-16.5703635800197,12.932959941131406,0.9026915989265198,0.002762348025480263,0.004727119429300902,1.0
5290686920200239744,118.7777689363392,-61.120355167319154,2.4406466740971213,0.056059137,-4.1157476473822765,0.069122635,11.251884926729822,0.07427171,,,273.9844422591757,-16.34292215789803,17.25556697620179,2.293192757557499,0.0028643977177577103,0.013420275495146738,1.0
5290686434865193344,118.61271682406264,-61.18362839592282,2.373742978559447,0.078378774,-4.2453499399082055,0.11111284,10.637704669933004,0.10536239,,,274.0058629856318,-16.442536527626153,17.79319582491788,2.6270585599152696,0.002941384903289041,0.034813670752741194,1.0
