# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Wed Apr 17 12:15:03 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.015 0.00898 9.50000 1.4508497715 2.5346772091    1.447  2.616  3.5994  1.332    3  0.000  0.375    11.80     8.43     5.95     4.53     3.68  4 -3.33e-10      0.00 6.901e-01 2.947e-01 1.858e-03 1.649e-03 6.609e-03 -1.000 1.517e-02 -1.771 -1.322 -0.522 -2.201
0.015 0.00898 9.50000 1.4509592056 2.5346869414    1.447  2.655  3.5962  1.280    3  0.000  0.375    13.11     9.25     6.50     4.96     4.03  4 -3.87e-10      0.00 6.901e-01 2.947e-01 1.858e-03 1.649e-03 6.609e-03 -1.000 1.517e-02 -1.868 -1.394 -0.574 -2.284
0.015 0.00898 9.50000 1.4510617256 2.5346960572    1.447  2.694  3.5931  1.229    3  0.000  0.375    14.56    10.15     7.11     5.42     4.41  4  -4.5e-10      0.00 6.901e-01 2.947e-01 1.857e-03 1.649e-03 6.609e-03 -1.000 1.517e-02 -1.965 -1.466 -0.628 -2.368
0.015 0.00898 9.50000 1.4511543512 2.5347042920    1.447  2.731  3.5899  1.179    3  0.000  0.375    16.12    11.11     7.75     5.92     4.82  4 -5.19e-10      0.00 6.901e-01 2.947e-01 1.857e-03 1.649e-03 6.609e-03 -1.000 1.517e-02 -2.058 -1.533 -0.676 -2.447
0.015 0.00898 9.50000 1.4512434006 2.5347122077    1.447  2.769  3.5866  1.127    3  0.000  0.375    17.88    12.19     8.46     6.48     5.27  4 -6.02e-10      0.00 6.901e-01 2.947e-01 1.857e-03 1.649e-03 6.609e-03 -1.000 1.517e-02 -2.153 -1.598 -0.717 -2.524
0.015 0.00898 9.50000 1.4513266087 2.5347196031    1.446  2.807  3.5834  1.077    3  0.000  0.375    19.82    13.36     9.24     7.08     5.76  4 -6.97e-10      0.00 6.901e-01 2.947e-01 1.857e-03 1.649e-03 6.609e-03 -1.000 1.517e-02 -2.248 -1.662 -0.758 -2.602
0.015 0.00898 9.50000 1.4514209032 2.5347279827    1.446  2.853  3.5793  1.015    3  0.000  0.375    22.49    14.94    10.28     7.89     6.43  3 -8.31e-10      0.00 6.901e-01 2.947e-01 1.857e-03 1.649e-03 6.609e-03 -1.000 1.517e-02 -2.362 -1.738 -0.803 -2.695
0.015 0.00898 9.50000 1.4515068531 2.5347356197    1.446  2.897  3.5751  0.953    3  0.000  0.375    25.49    16.70    11.43     8.79     7.16  3  -9.9e-10      0.00 6.901e-01 2.947e-01 1.857e-03 1.649e-03 6.609e-03 -1.000 1.517e-02 -2.474 -1.802 -0.825 -2.779
0.015 0.00898 9.50000 1.4515858889 2.5347426414    1.445  2.941  3.5710  0.893    3  0.000  0.375    28.83    18.64    12.69     9.77     7.97  3 -1.18e-09      0.00 6.901e-01 2.947e-01 1.857e-03 1.649e-03 6.609e-03 -1.000 1.517e-02 -2.583 -1.864 -0.847 -2.863
0.015 0.00898 9.50000 1.4516589642 2.5347491327    1.445  2.984  3.5668  0.833    3  0.000  0.375    32.56    20.76    14.08    10.85     8.85  3  -1.4e-09      0.00 6.901e-01 2.947e-01 1.857e-03 1.650e-03 6.609e-03 -1.000 1.517e-02 -2.691 -1.917 -0.848 -2.939
0.015 0.00898 9.50000 1.4517267942 2.5347551575    1.444  3.027  3.5627  0.773    3  0.000  0.375    36.74    23.12    15.59    12.04     9.82  3 -1.65e-09      0.00 6.901e-01 2.948e-01 1.857e-03 1.650e-03 6.609e-03 -1.000 1.517e-02 -2.797 -1.967 -0.843 -3.014
0.015 0.00898 9.50000 1.4517897367 2.5347607476    1.443  3.069  3.5585  0.714    3  0.000  0.375    41.42    25.71    17.26    13.35    10.89  3 -1.95e-09      0.00 6.901e-01 2.948e-01 1.857e-03 1.650e-03 6.609e-03 -1.000 1.517e-02 -2.902 -2.011 -0.825 -3.083
0.015 0.00898 9.50000 1.4518476725 2.5347658925    1.443  3.110  3.5542  0.656    3  0.000  0.375    46.64    28.57    19.09    14.79    12.07  3 -2.31e-09      0.00 6.901e-01 2.948e-01 1.857e-03 1.650e-03 6.609e-03 -1.000 1.517e-02 -3.005 -2.047 -0.788 -3.146
0.015 0.00898 9.50000 1.4519010782 2.5347706347    1.442  3.150  3.5500  0.598    3  0.000  0.375    52.42    31.69    21.08    16.36    13.35  2 -2.71e-09      0.00 6.901e-01 2.948e-01 1.857e-03 1.650e-03 6.609e-03 -1.000 1.517e-02 -3.106 -2.080 -0.748 -3.206
0.015 0.00898 9.50000 1.4519516230 2.5347751225    1.441  3.191  3.5456  0.540    3  0.000  0.375    58.98    35.19    23.29    18.11    14.78  2 -3.19e-09      0.00 6.901e-01 2.948e-01 1.857e-03 1.650e-03 6.609e-03 -1.000 1.517e-02 -3.207 -2.100 -0.675 -3.255
0.015 0.00898 9.50000 1.4519985914 2.5347792924    1.440  3.230  3.5413  0.484    3  0.000  0.375    66.21    39.00    25.70    20.00    16.33  2 -3.75e-09      0.00 6.901e-01 2.948e-01 1.857e-03 1.650e-03 6.609e-03 -1.000 1.517e-02 -3.305 -2.117 -0.600 -3.301
0.015 0.00898 9.50000 1.4520423412 2.5347831763    1.439  3.269  3.5370  0.427    3  0.000  0.375    74.22    43.16    28.31    22.07    18.02  2 -4.39e-09      0.00 6.901e-01 2.948e-01 1.857e-03 1.650e-03 6.609e-03 -1.000 1.517e-02 -3.401 -2.122 -0.498 -3.336
0.015 0.00898 9.50000 1.4520838261 2.5347868589    1.437  3.307  3.5326  0.371    3  0.000  0.375    83.18    47.76    31.18    24.34    19.89  2 -5.14e-09      0.00 6.901e-01 2.948e-01 1.857e-03 1.650e-03 6.609e-03 -1.000 1.517e-02 -3.497 -2.122 -0.385 -3.366
0.015 0.00898 9.50000 1.4521223307 2.5347902767    1.436  3.343  3.5284  0.317    3  0.000  0.375    92.81    52.63    34.21    26.75    21.86  2 -5.99e-09      0.00 6.901e-01 2.948e-01 1.857e-03 1.650e-03 6.609e-03 -1.000 1.517e-02 -3.588 -2.115 -0.266 -3.387
0.015 0.00898 9.50000 1.4521621466 2.5347938107    1.434  3.380  3.5240  0.263    3  0.000  0.375   103.60    58.03    37.56    29.41    24.03  2 -6.97e-09      0.00 6.901e-01 2.948e-01 1.857e-03 1.650e-03 6.609e-03 -1.000 1.517e-02 -3.679 -2.091 -0.118 -3.391
0.015 0.00898 9.50000 1.4521621466 2.5347938107    1.434  1.733  3.6766  2.520    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.881e-01 2.967e-01 1.874e-03 1.633e-03 6.620e-03 -1.000 1.518e-02 0.437 0.493 1.017 -0.189
0.015 0.00898 9.50000 1.4526745081 2.5348392672    1.435  1.747  3.6754  2.501    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.881e-01 2.967e-01 1.874e-03 1.633e-03 6.619e-03 -1.000 1.518e-02 0.402 0.462 0.989 -0.222
0.015 0.00898 9.50000 1.4532086849 2.5348866198    1.435  1.753  3.6751  2.494    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.881e-01 2.967e-01 1.874e-03 1.634e-03 6.619e-03 -1.000 1.518e-02 0.388 0.449 0.977 -0.236
0.015 0.00898 9.50000 1.4537537098 2.5349348928    1.436  1.753  3.6753  2.496    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.881e-01 2.967e-01 1.873e-03 1.634e-03 6.619e-03 -1.000 1.518e-02 0.388 0.448 0.976 -0.236
0.015 0.00898 9.50000 1.4543060064 2.5349837674    1.437  1.752  3.6756  2.498    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.881e-01 2.967e-01 1.873e-03 1.634e-03 6.619e-03 -1.000 1.518e-02 0.391 0.450 0.977 -0.233
0.015 0.00898 9.50000 1.4548621178 2.5350329365    1.437  1.750  3.6760  2.501    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.881e-01 2.967e-01 1.872e-03 1.635e-03 6.619e-03 -1.000 1.518e-02 0.394 0.452 0.977 -0.231
0.015 0.00898 9.50000 1.4554226398 2.5350824519    1.438  1.749  3.6763  2.504    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.881e-01 2.967e-01 1.872e-03 1.635e-03 6.619e-03 -1.000 1.517e-02 0.397 0.454 0.978 -0.228
0.015 0.00898 9.50000 1.4559803009 2.5351316710    1.438  1.748  3.6767  2.506    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.881e-01 2.967e-01 1.872e-03 1.636e-03 6.619e-03 -1.000 1.517e-02 0.400 0.455 0.979 -0.226
0.015 0.00898 9.50000 1.4565349817 2.5351805841    1.439  1.747  3.6770  2.509    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.881e-01 2.967e-01 1.871e-03 1.636e-03 6.618e-03 -1.000 1.517e-02 0.402 0.457 0.979 -0.224
0.015 0.00898 9.50000 1.4570840597 2.5352289609    1.440  1.746  3.6773  2.511    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.881e-01 2.967e-01 1.871e-03 1.637e-03 6.618e-03 -1.000 1.517e-02 0.404 0.458 0.979 -0.222
0.015 0.00898 9.50000 1.4576046467 2.5352747888    1.440  1.746  3.6775  2.513    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.881e-01 2.967e-01 1.871e-03 1.637e-03 6.618e-03 -1.000 1.517e-02 0.405 0.458 0.979 -0.221
0.015 0.00898 9.50000 1.4581525326 2.5353229792    1.441  1.746  3.6778  2.514    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.967e-01 1.870e-03 1.638e-03 6.618e-03 -1.000 1.517e-02 0.406 0.457 0.978 -0.221
0.015 0.00898 9.50000 1.4587064981 2.5353716621    1.442  1.746  3.6780  2.515    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.967e-01 1.870e-03 1.638e-03 6.618e-03 -1.000 1.517e-02 0.406 0.457 0.976 -0.221
0.015 0.00898 9.50000 1.4592531919 2.5354196642    1.442  1.746  3.6782  2.516    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.967e-01 1.870e-03 1.639e-03 6.618e-03 -1.000 1.517e-02 0.406 0.456 0.975 -0.222
0.015 0.00898 9.50000 1.4597160816 2.5354602756    1.443  1.746  3.6784  2.517    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.967e-01 1.869e-03 1.639e-03 6.618e-03 -1.000 1.517e-02 0.406 0.455 0.974 -0.222
0.015 0.00898 9.50000 1.4597823620 2.5354660883    1.443  1.746  3.6784  2.517    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.967e-01 1.869e-03 1.639e-03 6.618e-03 -1.000 1.517e-02 0.405 0.455 0.974 -0.222
0.015 0.00898 9.50000 1.4603207111 2.5355132780    1.443  1.746  3.6785  2.517    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.967e-01 1.869e-03 1.640e-03 6.617e-03 -1.000 1.517e-02 0.405 0.454 0.972 -0.223
0.015 0.00898 9.50000 1.4608707428 2.5355614504    1.444  1.746  3.6787  2.518    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.869e-03 1.640e-03 6.617e-03 -1.000 1.517e-02 0.404 0.452 0.970 -0.224
0.015 0.00898 9.50000 1.4613956213 2.5356073810    1.445  1.747  3.6788  2.518    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.868e-03 1.641e-03 6.617e-03 -1.000 1.517e-02 0.402 0.451 0.968 -0.226
0.015 0.00898 9.50000 1.4619429111 2.5356552323    1.445  1.748  3.6789  2.517    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.868e-03 1.641e-03 6.617e-03 -1.000 1.517e-02 0.400 0.448 0.965 -0.228
0.015 0.00898 9.50000 1.4625010490 2.5357039897    1.446  1.749  3.6790  2.517    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.868e-03 1.641e-03 6.617e-03 -1.000 1.517e-02 0.397 0.445 0.962 -0.231
0.015 0.00898 9.50000 1.4630568027 2.5357524964    1.446  1.751  3.6790  2.516    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.867e-03 1.642e-03 6.617e-03 -1.000 1.517e-02 0.394 0.441 0.958 -0.235
0.015 0.00898 9.50000 1.4635910988 2.5357990902    1.447  1.752  3.6790  2.514    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.867e-03 1.642e-03 6.617e-03 -1.000 1.517e-02 0.390 0.438 0.954 -0.238
0.015 0.00898 9.50000 1.4636430740 2.5358036207    1.447  1.752  3.6790  2.514    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.867e-03 1.642e-03 6.617e-03 -1.000 1.517e-02 0.389 0.437 0.954 -0.239
0.015 0.00898 9.50000 1.4636926651 2.5358079430    1.447  1.752  3.6790  2.514    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.867e-03 1.642e-03 6.617e-03 -1.000 1.517e-02 0.389 0.437 0.954 -0.239
0.015 0.00898 9.50000 1.4641901255 2.5358512825    1.448  1.754  3.6789  2.512    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.867e-03 1.643e-03 6.616e-03 -1.000 1.517e-02 0.384 0.432 0.949 -0.244
0.015 0.00898 9.50000 1.4647246599 2.5358978142    1.448  1.757  3.6788  2.509    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.866e-03 1.643e-03 6.616e-03 -1.000 1.517e-02 0.378 0.427 0.944 -0.250
0.015 0.00898 9.50000 1.4652262926 2.5359414462    1.449  1.759  3.6786  2.506    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.866e-03 1.644e-03 6.616e-03 -1.000 1.517e-02 0.372 0.421 0.938 -0.256
0.015 0.00898 9.50000 1.4657341242 2.5359855825    1.449  1.762  3.6784  2.502    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.866e-03 1.644e-03 6.616e-03 -1.000 1.517e-02 0.364 0.413 0.932 -0.264
0.015 0.00898 9.50000 1.4662443399 2.5360298906    1.450  1.766  3.6782  2.498    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.865e-03 1.645e-03 6.616e-03 -1.000 1.517e-02 0.354 0.405 0.924 -0.273
0.015 0.00898 9.50000 1.4664926529 2.5360514417    1.450  1.768  3.6780  2.495    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.883e-01 2.966e-01 1.865e-03 1.645e-03 6.616e-03 -1.000 1.517e-02 0.349 0.400 0.920 -0.278
0.015 0.00898 9.50000 1.4667373896 2.5360726742    1.450  1.771  3.6778  2.492    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.865e-03 1.645e-03 6.616e-03 -1.000 1.517e-02 0.343 0.395 0.915 -0.284
0.015 0.00898 9.50000 1.4672039747 2.5361131310    1.451  1.776  3.6774  2.486    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.865e-03 1.646e-03 6.615e-03 -1.000 1.517e-02 0.331 0.384 0.905 -0.296
0.015 0.00898 9.50000 1.4676725864 2.5361537337    1.451  1.777  3.6774  2.484    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.864e-03 1.646e-03 6.615e-03 -1.000 1.517e-02 0.326 0.380 0.901 -0.300
0.015 0.00898 9.50000 1.4681394100 2.5361941519    1.452  1.784  3.6767  2.474    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.864e-03 1.647e-03 6.615e-03 -1.000 1.517e-02 0.309 0.364 0.888 -0.317
0.015 0.00898 9.50000 1.4686185122 2.5362356024    1.452  1.798  3.6755  2.456    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.864e-03 1.647e-03 6.614e-03 -1.000 1.517e-02 0.275 0.335 0.862 -0.350
0.015 0.00898 9.50000 1.4690941572 2.5362767231    1.453  1.820  3.6735  2.427    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.864e-03 1.648e-03 6.614e-03 -1.000 1.517e-02 0.221 0.287 0.820 -0.403
0.015 0.00898 9.50000 1.4695441723 2.5363155998    1.454  1.859  3.6699  2.373    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.648e-03 6.614e-03 -1.000 1.517e-02 0.123 0.201 0.745 -0.498
0.015 0.00898 9.50000 1.4697517157 2.5363335202    1.454  1.898  3.6665  2.321    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.614e-03 -1.000 1.517e-02 0.026 0.117 0.672 -0.590
0.015 0.00898 9.50000 1.4698588848 2.5363427715    1.454  1.938  3.6630  2.267    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.074 0.030 0.596 -0.686
0.015 0.00898 9.50000 1.4699124098 2.5363473914    1.454  1.977  3.6596  2.214    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.173 -0.056 0.522 -0.780
0.015 0.00898 9.50000 1.4699395895 2.5363497373    1.454  2.018  3.6562  2.159    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.275 -0.144 0.446 -0.877
0.015 0.00898 9.50000 1.4699538946 2.5363509719    1.454  2.056  3.6530  2.109    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.369 -0.224 0.376 -0.966
0.015 0.00898 9.50000 1.4699631929 2.5363517743    1.454  2.091  3.6500  2.062    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.457 -0.300 0.310 -1.049
0.015 0.00898 9.50000 1.4699640274 2.5363518464    1.454  2.095  3.6497  2.057    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.467 -0.308 0.303 -1.058
0.015 0.00898 9.50000 1.4699641466 2.5363518566    1.454  2.095  3.6497  2.056    7  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.468 -0.310 0.302 -1.060
0.015 0.00898 9.50000 1.4699708223 2.5363524328    1.454  2.129  3.6469  2.011    7  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.553 -0.381 0.241 -1.138
0.015 0.00898 9.50000 1.4699782133 2.5363530706    1.454  2.168  3.6437  1.959    7  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.650 -0.464 0.169 -1.229
0.015 0.00898 9.50000 1.4699858427 2.5363537290    1.454  2.205  3.6407  1.911    7  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.741 -0.541 0.102 -1.313
0.015 0.00898 9.50000 1.4700031281 2.5363552207    1.454  2.225  3.6391  1.884    7  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.792 -0.583 0.065 -1.359
0.015 0.00898 9.50000 1.4700175524 2.5363564655    1.454  2.192  3.6418  1.928    7  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.710 -0.515 0.124 -1.285
0.015 0.00898 9.50000 1.4700491428 2.5363591916    1.454  2.155  3.6449  1.977    7  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-30      0.00 6.882e-01 2.966e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.517e-02 -0.618 -0.437 0.193 -1.199
0.015 0.00898 9.50000 1.4703928232 2.5363888402    1.454  2.146  3.6455  1.989    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.02e-14      0.00 6.882e-01 2.961e-01 1.863e-03 1.649e-03 6.613e-03 -1.000 1.570e-02 -0.595 -0.417 0.210 -1.178
0.015 0.00898 9.50000 1.4706481695 2.5364108581    1.454  2.186  3.6423  1.936    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1  -2.7e-10      0.00 6.882e-01 2.960e-01 1.863e-03 1.650e-03 6.613e-03 -1.000 1.580e-02 -0.695 -0.501 0.137 -1.270
0.015 0.00898 9.50000 1.4708464146 2.5364279462    1.454  2.228  3.6388  1.880    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -3.33e-10      0.00 6.882e-01 2.960e-01 1.862e-03 1.650e-03 6.613e-03 -1.000 1.580e-02 -0.800 -0.590 0.060 -1.367
0.015 0.00898 9.50000 1.4710088968 2.5364419477    1.454  2.270  3.6353  1.824    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-10      0.00 6.882e-01 2.960e-01 1.862e-03 1.650e-03 6.613e-03 -1.000 1.580e-02 -0.905 -0.677 -0.015 -1.462
0.015 0.00898 9.50000 1.4711450338 2.5364536763    1.454  2.311  3.6319  1.769    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.08e-10      0.00 6.882e-01 2.960e-01 1.862e-03 1.650e-03 6.613e-03 -1.000 1.580e-02 -1.009 -0.763 -0.091 -1.556
0.015 0.00898 9.50000 1.4712617397 2.5364637288    1.453  2.353  3.6285  1.713    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -6.27e-10      0.00 6.882e-01 2.960e-01 1.862e-03 1.650e-03 6.612e-03 -1.000 1.580e-02 -1.112 -0.848 -0.165 -1.649
0.015 0.00898 9.50000 1.4713628292 2.5364724347    1.453  2.394  3.6251  1.659    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1  -7.7e-10      0.00 6.882e-01 2.960e-01 1.862e-03 1.650e-03 6.612e-03 -1.000 1.580e-02 -1.215 -0.932 -0.237 -1.740
0.015 0.00898 9.50000 1.4714511633 2.5364800410    1.453  2.435  3.6216  1.604    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -9.37e-10      0.00 6.882e-01 2.960e-01 1.862e-03 1.651e-03 6.612e-03 -1.000 1.580e-02 -1.317 -1.015 -0.310 -1.831
0.015 0.00898 9.50000 1.4715297222 2.5364868047    1.452  2.475  3.6183  1.550    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-09      0.00 6.882e-01 2.960e-01 1.862e-03 1.651e-03 6.612e-03 -1.000 1.580e-02 -1.418 -1.097 -0.381 -1.920
0.015 0.00898 9.50000 1.4716012478 2.5364929621    1.452  2.516  3.6149  1.495    7  0.000  0.375     8.47     6.27     4.49     3.40     2.76  4  -1.4e-09      0.00 6.882e-01 2.960e-01 1.862e-03 1.651e-03 6.612e-03 -1.000 1.580e-02 -1.520 -1.177 -0.450 -2.008
0.015 0.00898 9.50000 1.4716671705 2.5364986366    1.451  2.556  3.6114  1.441    7  0.000  0.375     9.46     6.92     4.93     3.74     3.04  4 -1.69e-09      0.00 6.882e-01 2.960e-01 1.862e-03 1.651e-03 6.612e-03 -1.000 1.580e-02 -1.621 -1.256 -0.514 -2.098
0.015 0.00898 9.50000 1.4717292786 2.5365039822    1.451  2.597  3.6061  1.379    7  0.000  0.375    10.72     7.74     5.48     4.17     3.39  4 -2.07e-09      0.00 6.882e-01 2.960e-01 1.861e-03 1.651e-03 6.612e-03 -1.000 1.580e-02 -1.722 -1.321 -0.554 -2.179
0.015 0.00898 9.50000 1.4717724323 2.5365076961    1.450  2.627  3.6019  1.332    7  0.000  0.375    11.81     8.43     5.95     4.53     3.68  4 -2.39e-09      0.00 6.882e-01 2.960e-01 1.861e-03 1.651e-03 6.612e-03 -1.000 1.580e-02 -1.798 -1.367 -0.579 -2.239
0.015 0.00898 9.50000 1.4718266726 2.5365123637    1.449  2.668  3.5984  1.277    7  0.000  0.375    13.20     9.31     6.54     4.99     4.06  4 -2.89e-09      0.00 6.882e-01 2.960e-01 1.859e-03 1.652e-03 6.612e-03 -1.000 1.580e-02 -1.899 -1.442 -0.635 -2.326
