# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Dec  4 21:59:50 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Age = 1.000000E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0121 -0.08923 7.50000 9.2335252762 2.6249861717    9.183  4.643  3.5445 -0.111    7  0.000  0.376     0.00     0.00 -1    -1e-30      0.00 6.804e-01 3.072e-01 1.305e-03 2.256e-03 4.632e-03 -1.000 1.235e-02 -6.836 -5.731 -4.253 -6.889
0.0121 -0.08923 7.50000 9.2346944809 2.6249878407    9.184  4.631  3.5459 -0.095    7  0.000  0.376     0.00     0.00 -1    -1e-30      0.00 6.802e-01 3.075e-01 1.305e-03 2.258e-03 4.630e-03 -1.000 1.235e-02 -6.808 -5.727 -4.280 -6.876
0.0121 -0.08923 7.50000 9.2355527878 2.6249887943    9.185  4.620  3.5471 -0.078    7  0.000  0.376     0.00     0.00 -1    -1e-30      0.00 6.800e-01 3.077e-01 1.304e-03 2.260e-03 4.629e-03 -1.000 1.235e-02 -6.780 -5.723 -4.305 -6.863
0.0121 -0.08923 7.50000 9.2372961044 2.6249909401    9.187  4.623  3.5468 -0.083    7  0.000  0.376     0.00     0.00 -1    -1e-30      0.00 6.796e-01 3.081e-01 1.304e-03 2.263e-03 4.626e-03 -1.000 1.236e-02 -6.788 -5.725 -4.300 -6.867
0.0121 -0.08923 7.50000 9.2392730713 2.6249935627    9.189  4.641  3.5449 -0.108    7  0.000  0.376     0.00     0.00 -1    -1e-30      0.00 6.791e-01 3.085e-01 1.303e-03 2.267e-03 4.623e-03 -1.000 1.236e-02 -6.832 -5.734 -4.265 -6.889
0.0121 -0.08923 7.50000 9.2468175888 2.6250028610    9.196  4.666  3.5423 -0.144    7  0.000  0.376     0.00     0.00 -1    -1e-30      0.00 6.775e-01 3.102e-01 1.300e-03 2.281e-03 4.612e-03 -1.000 1.235e-02 -6.896 -5.749 -4.218 -6.923
0.0121 -0.08923 7.50000 9.2483406067 2.6250047684    9.198  4.672  3.5417 -0.152    7  0.000  0.376     0.00     0.00 -1    -1e-30      0.00 6.771e-01 3.105e-01 1.299e-03 2.283e-03 4.610e-03 -1.000 1.234e-02 -6.911 -5.753 -4.209 -6.931
0.0121 -0.08923 7.50000 9.2544775009 2.6250126362    9.204  4.678  3.5412 -0.159    7  0.000  0.376     0.00     0.00 -1    -1e-30      0.00 6.760e-01 3.117e-01 1.298e-03 2.292e-03 4.603e-03 -1.000 1.234e-02 -6.924 -5.758 -4.203 -6.939
0.0121 -0.08923 7.50000 9.2574176788 2.6250162125    9.206  4.690  3.5398 -0.177    7  0.000  0.376     0.00     0.00 -1    -1e-30      0.00 6.755e-01 3.121e-01 1.297e-03 2.295e-03 4.600e-03 -1.000 1.234e-02 -6.956 -5.764 -4.175 -6.954
0.0121 -0.08923 7.50000 9.2753858566 2.6250386238    9.224  4.706  3.5386 -0.196    7  0.000  0.376     0.00     0.00 -1    -1e-30      0.00 6.735e-01 3.141e-01 1.294e-03 2.309e-03 4.588e-03 -1.000 1.234e-02 -6.994 -5.775 -4.151 -6.975
0.0121 -0.08923 7.50000 9.3108520508 2.6250827312    9.259  4.710  3.5391 -0.197    7  0.000  0.376     0.00     0.00 -1    -1e-30      0.00 6.709e-01 3.168e-01 1.290e-03 2.327e-03 4.574e-03 -1.000 1.230e-02 -7.004 -5.795 -4.183 -6.991
# Age = 1.000000E+08 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0121 -0.08923 8.00000 0.0900000036 1.0816895962    0.090 -2.739  3.4122  4.732    0  0.000  0.545     0.00     0.00 -1 -3.33e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 11.617 13.611 16.404 12.147
0.0121 -0.08923 8.00000 0.0945054218 1.1234967709    0.095 -2.702  3.4172  4.736    0  0.000  0.545     0.00     0.00 -1 -3.52e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 11.525 13.503 16.275 12.042
0.0121 -0.08923 8.00000 0.1000000015 1.1711064577    0.100 -2.657  3.4236  4.741    0  0.000  0.545     0.00     0.00 -1 -3.77e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 11.413 13.318 15.994 11.875
0.0121 -0.08923 8.00000 0.1077086851 1.2324523926    0.108 -2.605  3.4301  4.747    0  0.000  0.545     0.00     0.00 -1 -4.07e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 11.282 13.094 15.643 11.672
0.0121 -0.08923 8.00000 0.1189687178 1.3124804497    0.119 -2.532  3.4395  4.755    0  0.000  0.545     0.00     0.00 -1 -4.54e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 11.099 12.791 15.189 11.397
0.0121 -0.08923 8.00000 0.1200000048 1.3193155527    0.120 -2.525  3.4404  4.756    0  0.000  0.545     0.00     0.00 -1 -4.59e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 11.083 12.763 15.147 11.373
0.0121 -0.08923 8.00000 0.1333018988 1.4011582136    0.133 -2.453  3.4489  4.763    0  0.000  0.545     0.00     0.00 -1  -5.1e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 10.903 12.478 14.728 11.113
0.0121 -0.08923 8.00000 0.1400000006 1.4384527206    0.140 -2.418  3.4530  4.766    0  0.000  0.545     0.00     0.00 -1 -5.38e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 10.814 12.340 14.523 10.988
0.0121 -0.08923 8.00000 0.1599999964 1.5372931957    0.160 -2.325  3.4639  4.775    0  0.000  0.545     0.00     0.00 -1 -6.17e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 10.582 11.978 13.990 10.663
0.0121 -0.08923 8.00000 0.1679340601 1.5721509457    0.168 -2.292  3.4674  4.777    0  0.000  0.545     0.00     0.00 -1 -6.47e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 10.501 11.858 13.819 10.554
0.0121 -0.08923 8.00000 0.2000000030 1.6938791275    0.200 -2.173  3.4803  4.785    0  0.000  0.545     0.00     0.00 -1 -7.74e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 10.202 11.420 13.203 10.158
0.0121 -0.08923 8.00000 0.2112520486 1.7307133675    0.211 -2.136  3.4839  4.787    0  0.000  0.545     0.00     0.00 -1 -8.18e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 10.110 11.289 13.021 10.041
0.0121 -0.08923 8.00000 0.2500000000 1.8403258324    0.250 -2.022  3.4952  4.791    0  0.000  0.545     0.00     0.00 -1 -9.71e-16      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 9.826 10.893 12.484 9.684
0.0121 -0.08923 8.00000 0.3000000119 1.9529139996    0.300 -1.898  3.5066  4.791    0  0.000  0.545     0.00     0.00 -1 -1.18e-15      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 9.515 10.486 11.961 9.311
0.0121 -0.08923 8.00000 0.3085066080 1.9696424007    0.308 -1.877  3.5085  4.790    0  0.000  0.545     0.00     0.00 -1 -1.23e-15      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 9.462 10.417 11.874 9.249
0.0121 -0.08923 8.00000 0.3500000238 2.0434176922    0.350 -1.780  3.5170  4.782    0  0.000  0.545     0.00     0.00 -1 -1.45e-15      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 9.220 10.109 11.487 8.966
0.0121 -0.08923 8.00000 0.4000000358 2.1185026169    0.400 -1.661  3.5278  4.765    0  0.000  0.545     0.00     0.00 -1 -1.82e-15      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 8.924 9.734 11.021 8.624
0.0121 -0.08923 8.00000 0.4291451275 2.1568567753    0.429 -1.585  3.5353  4.748    0  0.000  0.545     0.00     0.00 -1 -2.13e-15      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 8.732 9.492 10.724 8.404
0.0121 -0.08923 8.00000 0.4500000179 2.1822810173    0.450 -1.532  3.5405  4.737    0  0.000  0.545     0.00     0.00 -1 -2.38e-15      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 8.599 9.325 10.520 8.252
0.0121 -0.08923 8.00000 0.4869909585 2.2238123417    0.487 -1.419  3.5543  4.714    0  0.000  0.545     0.00     0.00 -1 -3.03e-15      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 8.318 8.959 10.064 7.925
0.0121 -0.08923 8.00000 0.5000000000 2.2374541759    0.500 -1.379  3.5593  4.705    0  0.000  0.545     0.00     0.00 -1  -3.3e-15      0.00 7.173e-01 2.704e-01 2.205e-03 5.951e-04 5.397e-03 -1.000 1.227e-02 8.218 8.828 9.902 7.809
0.0121 -0.08923 8.00000 0.5048845410 2.2424335480    0.505 -1.360  3.5621  4.702    0  0.000  0.545     0.00     0.00 -1 -3.44e-15      0.00 7.173e-01 2.704e-01 2.205e-03 5.950e-04 5.397e-03 -1.000 1.227e-02 8.171 8.765 9.821 7.754
0.0121 -0.08923 8.00000 0.5500000119 2.2836582661    0.550 -1.200  3.5861  4.674    0  0.000  0.545     0.00     0.00 -1 -4.93e-15      0.00 7.174e-01 2.704e-01 2.205e-03 5.949e-04 5.395e-03 -1.000 1.227e-02 7.769 8.226 9.151 7.283
0.0121 -0.08923 8.00000 0.6000000238 2.3211214542    0.600 -1.032  3.6186  4.675    0  0.000  0.545     0.00     0.00 -1 -6.97e-15      0.00 7.174e-01 2.703e-01 2.205e-03 5.948e-04 5.395e-03 -1.000 1.227e-02 7.351 7.655 8.438 6.797
0.0121 -0.08923 8.00000 0.6161872149 2.3317620754    0.616 -0.995  3.6272  4.684    0  0.000  0.545     0.00     0.00 -1 -7.43e-15      0.00 7.174e-01 2.703e-01 2.204e-03 5.948e-04 5.394e-03 -1.000 1.227e-02 7.258 7.523 8.269 6.687
0.0121 -0.08923 8.00000 0.6356551647 2.3437373638    0.636 -0.967  3.6327  4.690    0  0.000  0.545     0.00     0.00 -1 -7.75e-15      0.00 7.174e-01 2.703e-01 2.204e-03 5.947e-04 5.394e-03 -1.000 1.227e-02 7.186 7.426 8.148 6.606
0.0121 -0.08923 8.00000 0.6499999762 2.3520355225    0.650 -0.935  3.6376  4.689    0  0.000  0.545     0.00     0.00 -1 -8.24e-15      0.00 7.175e-01 2.703e-01 2.204e-03 5.947e-04 5.394e-03 -1.000 1.225e-02 7.109 7.326 8.026 6.520
0.0121 -0.08923 8.00000 0.6712698340 2.3635919094    0.671 -0.889  3.6454  4.687    0  0.000  0.545     0.00     0.00 -1 -9.02e-15      0.00 7.175e-01 2.702e-01 2.204e-03 5.947e-04 5.393e-03 -1.000 1.225e-02 6.993 7.174 7.840 6.391
0.0121 -0.08923 8.00000 0.6796761751 2.3679306507    0.680 -0.867  3.6492  4.686    0  0.000  0.545     0.00     0.00 -1 -9.44e-15      0.00 7.175e-01 2.702e-01 2.204e-03 5.946e-04 5.393e-03 -1.000 1.225e-02 6.937 7.100 7.750 6.328
0.0121 -0.08923 8.00000 0.7000000477 2.3779268265    0.700 -0.806  3.6600  4.681    0  0.000  0.545     0.00     0.00 -1 -1.08e-14      0.00 7.175e-01 2.702e-01 2.204e-03 5.946e-04 5.393e-03 -1.000 1.227e-02 6.785 6.898 7.504 6.159
0.0121 -0.08923 8.00000 0.7500000000 2.3998889923    0.750 -0.662  3.6856  4.670    0  0.000  0.538     0.00     0.00 -1 -1.46e-14      0.00 7.176e-01 2.702e-01 2.174e-03 5.938e-04 5.393e-03 -1.000 1.221e-02 6.425 6.443 6.961 5.773
0.0121 -0.08923 8.00000 0.7990577221 2.4183945656    0.799 -0.536  3.7049  4.648    0  0.000  0.538     0.00     0.00 -1 -1.95e-14      0.00 7.176e-01 2.701e-01 2.174e-03 5.937e-04 5.392e-03 -1.000 1.227e-02 6.109 6.072 6.535 5.450
0.0121 -0.08923 8.00000 0.8481153846 2.4344599247    0.848 -0.416  3.7226  4.625    0  0.000  0.538     0.00     0.00 -1 -2.55e-14      0.00 7.177e-01 2.701e-01 2.174e-03 5.936e-04 5.391e-03 -1.000 1.221e-02 5.810 5.734 6.152 5.153
0.0121 -0.08923 8.00000 0.8971729279 2.4485218525    0.897 -0.303  3.7395  4.603    0  0.000  0.538     0.00     0.00 -1  -3.3e-14      0.00 7.178e-01 2.700e-01 2.173e-03 5.935e-04 5.391e-03 -1.000 1.227e-02 5.527 5.423 5.802 4.879
0.0121 -0.08923 8.00000 0.9225131273 2.4551155567    0.922 -0.246  3.7467  4.588    0  0.000  0.538     0.00     0.00 -1 -3.77e-14      0.00 7.178e-01 2.699e-01 2.173e-03 5.934e-04 5.390e-03 -1.000 1.227e-02 5.386 5.275 5.636 4.748
0.0121 -0.08923 8.00000 0.9462306499 2.4609203339    0.946 -0.196  3.7537  4.576    0  0.000  0.538     0.00     0.00 -1 -4.24e-14      0.00 7.178e-01 2.699e-01 2.173e-03 5.933e-04 5.389e-03 -1.000 1.226e-02 5.259 5.142 5.488 4.631
0.0121 -0.08923 8.00000 0.9912771583 2.4710712433    0.991 -0.098  3.7660  4.548    0  0.000  0.538     0.00     0.00 -1 -5.36e-14      0.00 7.180e-01 2.697e-01 2.172e-03 5.930e-04 5.387e-03 -1.000 1.227e-02 5.015 4.890 5.208 4.408
0.0121 -0.08923 8.00000 0.9952883720 2.4719238281    0.995 -0.090  3.7671  4.546    0  0.000  0.538     0.00     0.00 -1 -5.46e-14      0.00 7.180e-01 2.697e-01 2.172e-03 5.930e-04 5.386e-03 -1.000 1.227e-02 4.994 4.869 5.185 4.389
0.0121 -0.08923 8.00000 1.0443459749 2.4817471504    1.044  0.008  3.7789  4.516    0  0.000  0.538     0.00     0.00 -1 -6.49e-14      0.00 7.181e-01 2.696e-01 2.171e-03 5.927e-04 5.383e-03 -1.000 1.222e-02 4.749 4.620 4.910 4.169
0.0121 -0.08923 8.00000 1.0934036970 2.4905636311    1.093  0.107  3.7901  4.482    0  0.000  0.538     0.00     0.00 -1 -7.63e-14      0.00 7.184e-01 2.693e-01 2.168e-03 5.920e-04 5.377e-03 -1.000 1.227e-02 4.503 4.375 4.641 3.951
0.0121 -0.08923 8.00000 1.0947952271 2.4908003807    1.094  0.110  3.7905  4.481    0  0.000  0.538     0.00     0.00 -1 -7.67e-14      0.00 7.184e-01 2.693e-01 2.168e-03 5.920e-04 5.377e-03 -1.000 1.226e-02 4.495 4.367 4.633 3.944
0.0121 -0.08923 8.00000 1.1424612999 2.4985148907    1.142  0.198  3.8002  4.450    0  0.000  0.537     0.00     0.00 -1 -8.79e-14      0.00 7.188e-01 2.691e-01 2.166e-03 5.917e-04 5.375e-03 -1.000 1.218e-02 4.274 4.147 4.393 3.747
0.0121 -0.08923 8.00000 1.1915190220 2.5057182312    1.191  0.287  3.8099  4.418    0  0.000  0.538     0.00     0.00 -1 -9.95e-14      0.00 7.187e-01 2.690e-01 2.167e-03 5.918e-04 5.376e-03 -1.000 1.222e-02 4.053 3.929 4.156 3.552
0.0121 -0.08923 8.00000 1.2405766249 2.5122702122    1.240  0.371  3.8194  4.390    0  0.000  0.538     0.00     0.00 -1 -1.11e-13      0.00 7.188e-01 2.690e-01 2.167e-03 5.917e-04 5.375e-03 -1.000 1.222e-02 3.842 3.720 3.931 3.366
0.0121 -0.08923 8.00000 1.2896342278 2.5182521343    1.289  0.451  3.8286  4.364    1  0.000  0.538     0.00     0.00 -1  -1.2e-13      0.00 7.188e-01 2.690e-01 2.167e-03 5.917e-04 5.375e-03 -1.000 1.221e-02 3.644 3.523 3.718 3.190
0.0121 -0.08923 8.00000 1.3386919498 2.5237329006    1.339  0.526  3.8384  4.344    0  0.000  0.538     0.00     0.00 -1 -1.27e-13      0.00 7.188e-01 2.690e-01 2.167e-03 5.917e-04 5.375e-03 -1.000 1.222e-02 3.454 3.337 3.516 3.026
0.0121 -0.08923 8.00000 1.3877496719 2.5287704468    1.388  0.598  3.8488  4.330    1  0.000  0.537     0.00     0.00 -1 -1.29e-13      0.00 7.189e-01 2.689e-01 2.166e-03 5.916e-04 5.374e-03 -1.000 1.216e-02 3.275 3.161 3.324 2.875
0.0121 -0.08923 8.00000 1.4368073940 2.5334143639    1.437  0.665  3.8606  4.325    1  0.000  0.537     0.00     0.00 -1 -1.25e-13      0.00 7.189e-01 2.688e-01 2.166e-03 5.915e-04 5.373e-03 -1.000 1.223e-02 3.108 2.999 3.143 2.740
0.0121 -0.08923 8.00000 1.4858649969 2.5377073288    1.486  0.730  3.8740  4.328    1  0.000  0.538     0.00     0.00 -1 -1.16e-13      0.00 7.190e-01 2.688e-01 2.166e-03 5.914e-04 5.372e-03 -1.000 1.220e-02 2.946 2.844 2.969 2.619
0.0121 -0.08923 8.00000 1.5349227190 2.5416862965    1.535  0.791  3.8877  4.335    1  0.000  0.538     0.00     0.00 -1 -9.97e-14      0.00 7.191e-01 2.687e-01 2.165e-03 5.913e-04 5.371e-03 -1.000 1.223e-02 2.791 2.700 2.804 2.507
0.0121 -0.08923 8.00000 1.5839803219 2.5453832150    1.584  0.852  3.9011  4.342    1  0.000  0.538     0.00     0.00 -1 -7.82e-14      0.00 7.191e-01 2.687e-01 2.165e-03 5.912e-04 5.370e-03 -1.000 1.222e-02 2.639 2.560 2.646 2.401
0.0121 -0.08923 8.00000 1.6330380440 2.5488259792    1.632  0.909  3.9135  4.347    1  0.000  0.538     0.00     0.00 -1 -4.84e-14      0.00 7.192e-01 2.686e-01 2.165e-03 5.911e-04 5.370e-03 -1.000 1.219e-02 2.496 2.433 2.502 2.306
0.0121 -0.08923 8.00000 1.6383701563 2.5491857529    1.638  0.916  3.9148  4.348    1  0.000  0.538     0.00     0.00 -1 -3.18e-15      0.00 7.192e-01 2.686e-01 2.165e-03 5.911e-04 5.370e-03 -1.000 1.219e-02 2.481 2.420 2.487 2.296
0.0121 -0.08923 8.00000 1.6820957661 2.5520386696    1.681  0.965  3.9253  4.352    1  0.000  0.537     0.00     0.00 -1 -8.91e-25      0.00 7.192e-01 2.686e-01 2.164e-03 5.911e-04 5.369e-03 -1.000 1.218e-02 2.358 2.314 2.367 2.216
0.0121 -0.08923 8.00000 1.7311532497 2.5550429821    1.730  1.018  3.9365  4.356    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.193e-01 2.685e-01 2.164e-03 5.910e-04 5.368e-03 -1.000 1.223e-02 2.225 2.205 2.244 2.133
0.0121 -0.08923 8.00000 1.7526874542 2.5563006401    1.751  1.041  3.9411  4.357    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.193e-01 2.685e-01 2.164e-03 5.910e-04 5.368e-03 -1.000 1.221e-02 2.168 2.160 2.194 2.097
0.0121 -0.08923 8.00000 1.7802109718 2.5578575134    1.779  1.069  3.9468  4.358    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.193e-01 2.685e-01 2.164e-03 5.909e-04 5.368e-03 -1.000 1.218e-02 2.097 2.104 2.132 2.053
0.0121 -0.08923 8.00000 1.8292686939 2.5604991913    1.828  1.118  3.9567  4.360    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.194e-01 2.685e-01 2.163e-03 5.909e-04 5.367e-03 -1.000 1.218e-02 1.974 2.012 2.031 1.979
0.0121 -0.08923 8.00000 1.8783262968 2.5629827976    1.877  1.166  3.9657  4.361    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.194e-01 2.684e-01 2.163e-03 5.908e-04 5.366e-03 -1.000 1.217e-02 1.855 1.925 1.936 1.906
0.0121 -0.08923 8.00000 1.9275333881 2.5653285980    1.927  1.212  3.9743  4.360    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.194e-01 2.684e-01 2.163e-03 5.908e-04 5.366e-03 -1.000 1.217e-02 1.740 1.843 1.847 1.837
0.0121 -0.08923 8.00000 1.9767404795 2.5675404072    1.976  1.257  3.9824  4.359    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.194e-01 2.684e-01 2.163e-03 5.907e-04 5.366e-03 -1.000 1.221e-02 1.628 1.764 1.762 1.769
0.0121 -0.08923 8.00000 2.0259475708 2.5696291924    2.026  1.300  3.9902  4.357    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.195e-01 2.683e-01 2.163e-03 5.907e-04 5.365e-03 -1.000 1.222e-02 1.519 1.688 1.682 1.703
0.0121 -0.08923 8.00000 2.0751545429 2.5716044903    2.074  1.343  3.9975  4.354    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.195e-01 2.683e-01 2.163e-03 5.906e-04 5.365e-03 -1.000 1.219e-02 1.413 1.615 1.604 1.639
0.0121 -0.08923 8.00000 2.1243617535 2.5734751225    2.123  1.384  4.0045  4.351    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.195e-01 2.683e-01 2.162e-03 5.906e-04 5.365e-03 -1.000 1.217e-02 1.310 1.544 1.529 1.575
0.0121 -0.08923 8.00000 2.1735687256 2.5752484798    2.172  1.424  4.0113  4.347    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.195e-01 2.683e-01 2.163e-03 5.905e-04 5.364e-03 -1.000 1.221e-02 1.209 1.475 1.456 1.512
0.0121 -0.08923 8.00000 2.2227759361 2.5769317150    2.221  1.464  4.0178  4.344    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.196e-01 2.682e-01 2.162e-03 5.905e-04 5.364e-03 -1.000 1.220e-02 1.110 1.407 1.385 1.451
0.0121 -0.08923 8.00000 2.2656071186 2.5783288479    2.264  1.498  4.0233  4.340    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.195e-01 2.683e-01 2.162e-03 5.905e-04 5.364e-03 -1.000 1.219e-02 1.026 1.349 1.324 1.398
0.0121 -0.08923 8.00000 2.2719826698 2.5785315037    2.270  1.503  4.0241  4.340    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.195e-01 2.683e-01 2.162e-03 5.905e-04 5.364e-03 -1.000 1.219e-02 1.013 1.341 1.316 1.390
0.0121 -0.08923 8.00000 2.3703970909 2.5815033913    2.369  1.577  4.0360  4.331    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.196e-01 2.682e-01 2.162e-03 5.905e-04 5.363e-03 -1.000 1.217e-02 0.826 1.213 1.182 1.272
0.0121 -0.08923 8.00000 2.4078016281 2.5825598240    2.406  1.605  4.0404  4.328    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.193e-01 2.685e-01 2.164e-03 5.910e-04 5.368e-03 -1.000 1.218e-02 0.758 1.165 1.133 1.228
0.0121 -0.08923 8.00000 2.5672249794 2.5866682529    2.566  1.719  4.0581  4.313    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.178e-01 2.700e-01 2.174e-03 5.938e-04 5.393e-03 -1.000 1.226e-02 0.474 0.971 0.932 1.047
0.0121 -0.08923 8.00000 2.5699505806 2.5867333412    2.569  1.720  4.0584  4.313    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.178e-01 2.700e-01 2.174e-03 5.938e-04 5.393e-03 -1.000 1.226e-02 0.469 0.968 0.928 1.044
0.0121 -0.08923 8.00000 2.7640533447 2.5909967422    2.763  1.852  4.0780  4.292    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.704e-01 2.177e-03 5.943e-04 5.398e-03 -1.000 1.227e-02 0.141 0.742 0.695 0.830
0.0121 -0.08923 8.00000 2.8813102245 2.5932543278    2.881  1.927  4.0889  4.279    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.704e-01 2.177e-03 5.943e-04 5.398e-03 -1.000 1.227e-02 -0.047 0.612 0.561 0.707
0.0121 -0.08923 8.00000 2.9608817101 2.5946700573    2.960  1.976  4.0960  4.269    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.704e-01 2.177e-03 5.943e-04 5.398e-03 -1.000 1.227e-02 -0.171 0.525 0.472 0.624
0.0121 -0.08923 8.00000 3.0281176567 2.5957996845    3.027  2.018  4.1018  4.260    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.704e-01 2.177e-03 5.943e-04 5.398e-03 -1.000 1.227e-02 -0.274 0.453 0.398 0.556
0.0121 -0.08923 8.00000 3.1577100754 2.5978217125    3.156  2.096  4.1123  4.242    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.704e-01 2.177e-03 5.943e-04 5.398e-03 -1.000 1.227e-02 -0.470 0.315 0.257 0.424
0.0121 -0.08923 8.00000 3.3308510780 2.6002430916    3.328  2.197  4.1253  4.216    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.704e-01 2.177e-03 5.943e-04 5.398e-03 -1.000 1.227e-02 -0.722 0.134 0.072 0.251
0.0121 -0.08923 8.00000 3.3545384407 2.6005520821    3.352  2.211  4.1270  4.213    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.704e-01 2.177e-03 5.943e-04 5.398e-03 -1.000 1.227e-02 -0.756 0.110 0.047 0.227
0.0121 -0.08923 8.00000 3.4377727509 2.6015989780    3.435  2.258  4.1327  4.199    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.704e-01 2.177e-03 5.943e-04 5.398e-03 -1.000 1.227e-02 -0.874 0.024 -0.041 0.144
0.0121 -0.08923 8.00000 3.5513663292 2.6029372215    3.548  2.321  4.1401  4.179    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.704e-01 2.177e-03 5.943e-04 5.398e-03 -1.000 1.227e-02 -1.033 -0.093 -0.160 0.031
