# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Dec  4 21:59:32 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Age = 1.000000E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0041 -0.57248 7.50000 1.7530449629 2.5563211441    1.752  1.158  4.0041  4.492    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.402e-01 2.557e-01 7.300e-04 1.993e-04 1.811e-03 -1.000 4.122e-03 1.876 2.132 2.121 2.157
0.0041 -0.57248 7.50000 1.8030031919 2.5591053963    1.802  1.206  4.0143  4.497    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.402e-01 2.556e-01 7.300e-04 1.993e-04 1.811e-03 -1.000 4.122e-03 1.754 2.059 2.042 2.093
0.0041 -0.57248 7.50000 1.8529615402 2.5617175102    1.852  1.253  4.0240  4.500    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.403e-01 2.556e-01 7.299e-04 1.993e-04 1.811e-03 -1.000 4.122e-03 1.637 1.989 1.967 2.032
0.0041 -0.57248 7.50000 1.9029197693 2.5641727448    1.902  1.299  4.0332  4.503    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.403e-01 2.556e-01 7.299e-04 1.993e-04 1.810e-03 -1.000 4.122e-03 1.522 1.919 1.893 1.970
0.0041 -0.57248 7.50000 1.9528781176 2.5664837360    1.952  1.343  4.0418  4.505    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.403e-01 2.556e-01 7.299e-04 1.993e-04 1.810e-03 -1.000 4.061e-03 1.412 1.854 1.824 1.912
0.0041 -0.57248 7.50000 2.0028364658 2.5686628819    2.003  1.386  4.0501  4.506    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.403e-01 2.556e-01 7.298e-04 1.993e-04 1.810e-03 -1.000 4.122e-03 1.305 1.789 1.756 1.853
0.0041 -0.57248 7.50000 2.0527946949 2.5707204342    2.052  1.427  4.0577  4.507    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.404e-01 2.555e-01 7.298e-04 1.993e-04 1.810e-03 -1.000 4.122e-03 1.203 1.728 1.692 1.797
0.0041 -0.57248 7.50000 2.1027529240 2.5726661682    2.102  1.467  4.0651  4.506    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.404e-01 2.556e-01 7.298e-04 1.993e-04 1.810e-03 -1.000 4.033e-03 1.104 1.667 1.628 1.741
0.0041 -0.57248 7.50000 2.1527111530 2.5745081902    2.151  1.506  4.0724  4.506    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.404e-01 2.555e-01 7.298e-04 1.993e-04 1.810e-03 -1.000 4.105e-03 1.004 1.607 1.565 1.686
0.0041 -0.57248 7.50000 2.2026696205 2.5762543678    2.201  1.545  4.0794  4.505    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.404e-01 2.555e-01 7.298e-04 1.993e-04 1.810e-03 -1.000 4.121e-03 0.908 1.548 1.505 1.632
0.0041 -0.57248 7.50000 2.2526278496 2.5779118538    2.251  1.581  4.0856  4.504    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.404e-01 2.555e-01 7.297e-04 1.992e-04 1.810e-03 -1.000 4.122e-03 0.817 1.492 1.446 1.579
0.0041 -0.57248 7.50000 2.3025860786 2.5794870853    2.301  1.618  4.0923  4.503    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.404e-01 2.555e-01 7.297e-04 1.993e-04 1.810e-03 -1.000 4.122e-03 0.725 1.436 1.387 1.527
0.0041 -0.57248 7.50000 2.3525443077 2.5809853077    2.351  1.653  4.0982  4.501    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.404e-01 2.555e-01 7.297e-04 1.992e-04 1.810e-03 -1.000 4.122e-03 0.637 1.381 1.330 1.476
0.0041 -0.57248 7.50000 2.4025027752 2.5824124813    2.401  1.687  4.1038  4.498    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.404e-01 2.555e-01 7.298e-04 1.993e-04 1.810e-03 -1.000 4.074e-03 0.552 1.326 1.274 1.425
0.0041 -0.57248 7.50000 2.6023359299 2.5874955654    2.602  1.818  4.1251  4.488    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 0.226 1.120 1.061 1.231
0.0041 -0.57248 7.50000 2.8021690845 2.5917544365    2.802  1.939  4.1449  4.478    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -0.077 0.930 0.865 1.052
0.0041 -0.57248 7.50000 2.9810504913 2.5950150490    2.981  2.040  4.1607  4.467    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -0.329 0.769 0.699 0.900
0.0041 -0.57248 7.50000 3.0020020008 2.5953676701    3.002  2.051  4.1625  4.466    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -0.358 0.751 0.680 0.883
0.0041 -0.57248 7.50000 3.2018351555 2.5984675884    3.201  2.156  4.1789  4.455    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -0.620 0.584 0.509 0.725
0.0041 -0.57248 7.50000 3.2276949883 2.5988364220    3.227  2.169  4.1809  4.453    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -0.653 0.563 0.487 0.705
0.0041 -0.57248 7.50000 3.4016685486 2.6011521816    3.400  2.255  4.1940  4.442    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -0.868 0.425 0.346 0.575
0.0041 -0.57248 7.50000 3.6015014648 2.6034970284    3.599  2.349  4.2081  4.430    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -1.101 0.275 0.191 0.433
0.0041 -0.57248 7.50000 3.8013346195 2.6055607796    3.800  2.437  4.2214  4.418    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -1.323 0.132 0.044 0.297
0.0041 -0.57248 7.50000 3.8579611778 2.6061010361    3.857  2.462  4.2250  4.415    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -1.384 0.092 0.003 0.259
0.0041 -0.57248 7.50000 4.0011677742 2.6073892117    4.002  2.522  4.2337  4.406    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -1.534 -0.006 -0.098 0.166
0.0041 -0.57248 7.50000 4.2010011673 2.6090192795    4.199  2.602  4.2453  4.392    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -1.735 -0.139 -0.234 0.039
0.0041 -0.57248 7.50000 4.2285194397 2.6092298031    4.226  2.613  4.2468  4.390    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -1.763 -0.157 -0.252 0.022
0.0041 -0.57248 7.50000 4.4008345604 2.6104800701    4.398  2.680  4.2562  4.379    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -1.929 -0.268 -0.366 -0.084
0.0041 -0.57248 7.50000 4.6006674767 2.6117959023    4.598  2.754  4.2664  4.365    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -2.114 -0.394 -0.495 -0.204
0.0041 -0.57248 7.50000 4.7242898941 2.6125462055    4.722  2.798  4.2724  4.356    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -2.226 -0.470 -0.573 -0.277
0.0041 -0.57248 7.50000 4.8005008698 2.6129865646    4.799  2.825  4.2760  4.350    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -2.293 -0.517 -0.621 -0.321
0.0041 -0.57248 7.50000 5.0003342628 2.6140685081    4.999  2.894  4.2850  4.335    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -2.466 -0.637 -0.743 -0.437
0.0041 -0.57248 7.50000 5.1084737778 2.6146135330    5.108  2.931  4.2896  4.326    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -2.557 -0.702 -0.810 -0.499
0.0041 -0.57248 7.50000 5.2001667023 2.6150553226    5.200  2.962  4.2934  4.318    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -2.634 -0.757 -0.866 -0.552
0.0041 -0.57248 7.50000 5.2104258537 2.6151037216    5.210  2.965  4.2938  4.317    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -2.643 -0.763 -0.872 -0.558
0.0041 -0.57248 7.50000 5.4000000954 2.6159586906    5.401  3.027  4.3012  4.300    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -2.799 -0.877 -0.988 -0.667
0.0041 -0.57248 7.50000 5.5277338028 2.6164968014    5.529  3.068  4.3059  4.288    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -2.901 -0.953 -1.065 -0.740
0.0041 -0.57248 7.50000 5.5973806381 2.6167783737    5.598  3.091  4.3084  4.281    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -2.957 -0.994 -1.107 -0.781
0.0041 -0.57248 7.50000 5.7947616577 2.6175343990    5.795  3.152  4.3151  4.261    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -3.111 -1.111 -1.225 -0.893
0.0041 -0.57248 7.50000 5.9070034027 2.6179385185    5.907  3.187  4.3187  4.249    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -3.197 -1.177 -1.292 -0.957
0.0041 -0.57248 7.50000 5.9921417236 2.6182332039    5.992  3.213  4.3213  4.240    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -3.263 -1.227 -1.344 -1.007
0.0041 -0.57248 7.50000 6.1354899406 2.6187086105    6.135  3.256  4.3255  4.223    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -3.371 -1.312 -1.430 -1.089
0.0041 -0.57248 7.50000 6.1895222664 2.6188812256    6.189  3.273  4.3269  4.217    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -3.412 -1.345 -1.463 -1.121
0.0041 -0.57248 7.50000 6.3000168800 2.6192235947    6.299  3.306  4.3299  4.203    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -3.494 -1.411 -1.530 -1.185
0.0041 -0.57248 7.50000 6.3869032860 2.6194832325    6.386  3.332  4.3320  4.191    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -3.559 -1.465 -1.584 -1.238
0.0041 -0.57248 7.50000 6.4468398094 2.6196577549    6.445  3.350  4.3334  4.183    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -3.604 -1.502 -1.621 -1.274
0.0041 -0.57248 7.50000 6.6139774323 2.6201250553    6.611  3.399  4.3370  4.159    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -3.727 -1.605 -1.726 -1.376
0.0041 -0.57248 7.50000 6.7690525055 2.6205351353    6.765  3.444  4.3399  4.136    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -3.840 -1.703 -1.825 -1.472
0.0041 -0.57248 7.50000 6.9790453911 2.6210570335    6.974  3.506  4.3430  4.100    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -3.994 -1.841 -1.964 -1.608
0.0041 -0.57248 7.50000 7.0851011276 2.6213071346    7.081  3.536  4.3443  4.081    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -4.070 -1.910 -2.033 -1.676
0.0041 -0.57248 7.50000 7.2772350311 2.6217389107    7.273  3.592  4.3457  4.042    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -4.210 -2.044 -2.168 -1.809
0.0041 -0.57248 7.50000 7.4376983643 2.6220798492    7.434  3.639  4.3461  4.007    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -4.327 -2.160 -2.284 -1.925
0.0041 -0.57248 7.50000 7.5979728699 2.6224040985    7.595  3.686  4.3456  3.966    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -4.446 -2.284 -2.408 -2.049
0.0041 -0.57248 7.50000 7.7782926559 2.6227505207    7.776  3.741  4.3432  3.913    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -4.582 -2.436 -2.559 -2.202
0.0041 -0.57248 7.50000 7.9361534119 2.6230387688    7.935  3.790  4.3397  3.859    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -4.704 -2.579 -2.702 -2.347
0.0041 -0.57248 7.50000 7.9659485817 2.6230916977    7.964  3.799  4.3387  3.847    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -4.727 -2.609 -2.732 -2.378
0.0041 -0.57248 7.50000 8.0900115967 2.6233074665    8.088  3.837  4.3346  3.799    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -4.823 -2.729 -2.851 -2.500
0.0041 -0.57248 7.50000 8.2159719467 2.6235189438    8.213  3.877  4.3286  3.742    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -4.922 -2.865 -2.985 -2.639
0.0041 -0.57248 7.50000 8.3289241791 2.6237022877    8.325  3.913  4.3221  3.685    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.014 -2.995 -3.114 -2.773
0.0041 -0.57248 7.50000 8.4303808212 2.6238620281    8.425  3.948  4.3150  3.628    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.100 -3.123 -3.240 -2.904
0.0041 -0.57248 7.50000 8.5306043625 2.6240158081    8.525  3.985  4.3093  3.573    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.191 -3.249 -3.364 -3.033
0.0041 -0.57248 7.50000 8.5554800034 2.6240532398    8.549  3.994  4.3082  3.561    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.215 -3.278 -3.394 -3.063
0.0041 -0.57248 7.50000 8.6054534912 2.6241278648    8.599  4.020  4.3214  3.590    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.281 -3.270 -3.389 -3.048
0.0041 -0.57248 7.50000 8.6167106628 2.6241443157    8.610  4.032  4.3317  3.620    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.310 -3.241 -3.363 -3.014
0.0041 -0.57248 7.50000 8.6210556030 2.6241507530    8.615  4.044  4.3421  3.650    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.340 -3.213 -3.337 -2.980
0.0041 -0.57248 7.50000 8.6230678558 2.6241538525    8.617  4.057  4.3513  3.673    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.373 -3.195 -3.322 -2.958
0.0041 -0.57248 7.50000 8.6242818832 2.6241555214    8.618  4.071  4.3594  3.692    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.408 -3.185 -3.313 -2.943
0.0041 -0.57248 7.50000 8.6244211197 2.6241557598    8.618  4.073  4.3605  3.694    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.412 -3.184 -3.313 -2.941
0.0041 -0.57248 7.50000 8.6246080399 2.6241559982    8.618  4.067  4.3583  3.691    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.398 -3.181 -3.309 -2.940
0.0041 -0.57248 7.50000 8.6252212524 2.6241569519    8.619  4.047  4.3502  3.679    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.348 -3.176 -3.302 -2.939
0.0041 -0.57248 7.50000 8.6256217957 2.6241576672    8.619  4.034  4.3403  3.652    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.315 -3.198 -3.322 -2.966
0.0041 -0.57248 7.50000 8.6261548996 2.6241583824    8.620  4.031  4.3242  3.592    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.307 -3.280 -3.400 -3.057
0.0041 -0.57248 7.50000 8.6265411377 2.6241588593    8.620  4.037  4.3120  3.537    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.321 -3.366 -3.482 -3.148
0.0041 -0.57248 7.50000 8.6269130707 2.6241595745    8.620  4.045  4.2998  3.479    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.344 -3.457 -3.571 -3.247
0.0041 -0.57248 7.50000 8.6272754669 2.6241600513    8.621  4.055  4.2878  3.422    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.368 -3.552 -3.661 -3.348
0.0041 -0.57248 7.50000 8.6276292801 2.6241605282    8.621  4.064  4.2757  3.365    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.389 -3.643 -3.750 -3.447
0.0041 -0.57248 7.50000 8.6279745102 2.6241610050    8.621  4.071  4.2637  3.309    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.408 -3.732 -3.835 -3.543
0.0041 -0.57248 7.50000 8.6283092499 2.6241614819    8.622  4.077  4.2516  3.255    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.424 -3.817 -3.917 -3.635
0.0041 -0.57248 7.50000 8.6286334991 2.6241619587    8.622  4.083  4.2396  3.201    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.436 -3.900 -3.996 -3.725
0.0041 -0.57248 7.50000 8.6289453506 2.6241624355    8.622  4.087  4.2276  3.149    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.447 -3.980 -4.073 -3.812
0.0041 -0.57248 7.50000 8.6292467117 2.6241629124    8.623  4.090  4.2155  3.098    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.455 -4.058 -4.147 -3.898
0.0041 -0.57248 7.50000 8.6295347214 2.6241633892    8.623  4.093  4.2035  3.047    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.461 -4.135 -4.220 -3.981
0.0041 -0.57248 7.50000 8.6298093796 2.6241636276    8.623  4.095  4.1915  2.997    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.467 -4.209 -4.291 -4.063
0.0041 -0.57248 7.50000 8.6300725937 2.6241641045    8.624  4.096  4.1795  2.947    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.470 -4.282 -4.360 -4.144
0.0041 -0.57248 7.50000 8.6303234100 2.6241645813    8.624  4.097  4.1675  2.898    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.473 -4.354 -4.428 -4.223
0.0041 -0.57248 7.50000 8.6305627823 2.6241648197    8.624  4.098  4.1554  2.849    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.475 -4.424 -4.495 -4.302
0.0041 -0.57248 7.50000 8.6308460236 2.6241652966    8.624  4.098  4.1404  2.789    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.476 -4.510 -4.576 -4.397
0.0041 -0.57248 7.50000 8.6310596466 2.6241655350    8.625  4.098  4.1284  2.741    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.475 -4.578 -4.639 -4.473
0.0041 -0.57248 7.50000 8.6312627792 2.6241657734    8.625  4.098  4.1163  2.693    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.474 -4.644 -4.702 -4.547
0.0041 -0.57248 7.50000 8.6314563751 2.6241662502    8.625  4.097  4.1043  2.646    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.473 -4.710 -4.763 -4.620
0.0041 -0.57248 7.50000 8.6316394806 2.6241664886    8.625  4.096  4.0923  2.599    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.471 -4.773 -4.822 -4.692
0.0041 -0.57248 7.50000 8.6318140030 2.6241667271    8.625  4.095  4.0803  2.552    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.397e-01 2.562e-01 7.315e-04 1.997e-04 1.815e-03 -1.000 4.122e-03 -5.468 -4.835 -4.881 -4.762
