# Synthetic cluster MASSCLEAN parameters:
# M = 500 Mo
# z = 0.008
# log(age) = 8.0
# Av = 1.0 / E(B-V) = 0.32
# d = 3 kpc / d_m = 12.39
#
# id  x  y  V  eV  BV  eBV
2708  1834.246707  41.236714  18.624969  0.090580  1.315881  0.082707
2711  14.048001  746.542775  18.969700  0.066991  0.779674  0.093353
2712  599.278052  1286.756874  19.395548  0.074089  1.239257  0.137840
2713  171.833875  691.747281  19.036582  0.090808  1.547298  0.075242
2714  1662.478399  709.271992  18.654691  0.086987  0.441399  0.140900
2715  1325.727551  1219.466247  18.227891  0.084365  0.517079  0.103254
2716  1317.793604  871.041044  18.564261  0.050190  1.174630  0.089742
2717  429.884284  1552.134900  18.890588  0.128855  0.814328  0.076551
2718  1262.026841  1167.019824  18.693013  0.091904  0.709012  0.064610
2719  588.447886  1472.939491  20.249350  0.109437  1.610698  0.088259
2720  786.580257  102.818814  19.845704  0.096547  1.574608  0.122792
2721  442.130675  373.991549  18.965797  0.106992  1.116705  0.094814
2722  1837.244204  90.570594  20.528897  0.133028  1.673132  0.088711
2723  922.568225  638.053766  18.312213  0.080661  1.018196  0.143779
2724  1872.537124  507.341523  18.388884  0.084616  1.129422  0.127626
2725  1418.911587  1214.396291  19.666068  0.143661  1.565352  0.128050
2727  911.227889  1480.224348  20.011070  0.226907  1.290121  0.080508
2728  341.468989  1801.562506  18.695132  0.104987  0.824511  0.126936
2733  1236.489941  1788.812361  19.087753  0.091540  0.921762  0.098721
2735  862.495888  533.687556  19.759246  0.108658  0.936505  0.121388
2736  1968.174216  1027.166632  20.021657  0.185146  1.142801  0.143518
2738  1167.153668  954.170874  16.172245  0.045646  -0.855367  0.030576
2739  637.431963  1349.989724  19.451363  0.079667  0.729161  0.147227
2740  270.078010  153.483477  20.453773  0.152485  1.518479  0.171767
2742  2046.999719  1207.452102  20.562684  0.107574  1.498661  0.162782
2743  1945.094131  107.279935  18.515024  0.091882  0.547597  0.117747
2745  402.108456  807.253901  18.183809  0.056005  0.395838  0.045478
2746  1053.033814  139.569174  20.166749  0.203083  0.891533  0.104707
2747  866.272493  371.703582  19.179777  0.058906  0.990355  0.108961
2748  1527.424844  1493.709372  19.448602  0.124182  1.776482  0.088787
2749  1969.594145  1952.214317  19.915980  0.085082  1.204679  0.100425
2750  1355.813353  1167.785599  18.827575  0.065519  0.786114  0.061591
2751  1849.413823  812.486413  20.492766  0.120025  1.730670  0.184808
2752  711.656221  1958.645152  19.459891  0.079492  0.949394  0.123547
2754  1296.004998  2032.356453  19.946782  0.077631  1.108471  0.139886
2755  1944.006683  647.042950  19.352408  0.138861  1.076283  0.065801
2756  1750.213437  1766.659588  19.936517  0.193322  1.281985  0.211357
2757  1069.887534  1824.930860  20.217619  0.174112  1.750561  0.142500
2758  965.686677  636.302882  18.836480  0.073352  0.992545  0.085522
2759  160.423557  661.467726  19.170659  0.159874  1.163456  0.139203
2760  627.225883  861.775426  19.847924  0.127295  1.052521  0.068386
2761  713.758615  1763.950900  20.280987  0.227947  0.990834  0.119224
2762  2046.670547  1700.328288  18.899899  0.077663  0.482022  0.088793
2764  461.937271  1059.481503  20.161944  0.118110  0.928321  0.149764
2766  273.278847  740.806381  19.523518  0.126629  0.921429  0.124935
2767  1140.950292  204.119909  17.700802  0.042720  -0.000306  0.150498
2768  187.596117  894.891378  17.922404  0.071642  0.026307  0.059322
2769  974.457081  272.903038  19.605478  0.126027  0.706952  0.171846
2770  358.465060  1553.281387  20.555926  0.165912  1.645618  0.166798
2772  1273.480517  1340.131608  19.719334  0.170361  0.963314  0.088055
2773  1076.089911  1706.456779  19.982229  0.164312  1.495219  0.160280
2774  1977.594918  1625.992281  20.045778  0.108470  1.496802  0.102224
2775  1489.593967  928.882713  19.510686  0.088545  1.217721  0.076087
2776  1182.058958  650.876059  19.591761  0.097033  1.045897  0.083148
2777  1730.758312  1390.782805  18.903894  0.161264  0.478246  0.099133
2778  1210.216758  1747.106317  20.271438  0.147125  1.589000  0.143652
2779  128.349104  1711.813831  17.056171  0.038036  -0.323492  0.051882
2780  419.752650  1310.353039  20.746759  0.194220  1.369378  0.161179
2781  968.038930  121.272784  19.010702  0.068137  0.973199  0.155446
2782  829.902689  68.438601  20.525426  0.145545  1.315892  0.132073
2783  123.245762  1070.971018  19.540670  0.111762  1.198341  0.105746
2784  158.150933  1977.171298  19.699963  0.079667  0.949011  0.097781
2785  1349.112125  759.558429  19.235312  0.117803  1.275339  0.143351
2786  1682.391758  1889.536583  20.415007  0.094263  1.482729  0.115832
2788  1098.426353  778.193419  16.454005  0.035471  -0.713798  0.047851
2789  1897.556433  1018.446680  19.801428  0.076638  1.085354  0.106401
2790  863.795223  338.794261  19.382326  0.092769  1.077873  0.118443
2791  706.777003  1684.271382  19.158024  0.075239  0.904191  0.092198
2792  86.504740  1451.231548  17.591784  0.081535  -0.101791  0.058920
2793  1514.251573  733.295134  20.273206  0.207986  1.173301  0.101593
2795  5.745687  167.938370  19.504993  0.135579  0.843011  0.070794
2796  143.260884  2030.539776  19.223059  0.071451  1.028964  0.166026
2797  805.904345  1301.234530  19.370503  0.092029  0.891533  0.150735
2799  354.632205  569.309302  19.128561  0.152702  1.375323  0.240405
2801  1780.525779  701.140326  19.803610  0.106431  1.029464  0.109265
2802  1407.398463  1508.964919  19.305015  0.124061  0.900117  0.190576
2803  438.350927  807.691335  19.240988  0.111930  0.764651  0.106605
2804  1152.745412  1645.949263  19.288199  0.117279  1.496417  0.067708
2805  962.113180  1823.487463  19.686373  0.069169  1.244523  0.114379
2806  1992.654527  344.324820  20.829540  0.117331  1.741366  0.127800
2808  1340.237579  1025.359817  19.404978  0.165595  1.734502  0.078468
2810  901.085799  860.411485  19.244157  0.083678  0.788814  0.060853
2811  1570.189997  810.523336  20.884236  0.114222  1.694368  0.137157
2812  1229.450267  446.498087  18.623880  0.155901  0.987523  0.123463
2813  633.092788  1399.540319  17.681258  0.051117  0.063143  0.097939
2814  17.585887  1270.082536  18.334303  0.076492  0.383767  0.103616
2815  17.377568  1203.012584  20.242240  0.202646  1.532945  0.139652
2816  463.246057  448.075289  19.619791  0.073741  1.120030  0.074553
2817  5.224832  1622.998861  19.959613  0.223942  1.328972  0.136992
2818  1765.476609  1836.731624  18.966917  0.065943  0.797668  0.119079
2820  1853.170559  1046.650985  18.799557  0.059356  0.441110  0.126127
2821  1780.811611  933.819386  19.456849  0.080357  0.930130  0.069676
2822  309.849838  1863.788158  19.448515  0.210382  0.744054  0.126925
2823  703.487405  946.584235  19.251737  0.080092  1.235655  0.077622
2824  250.175521  1096.592938  19.957867  0.133889  1.245815  0.136633
2825  355.700074  1486.675473  19.529288  0.104458  1.385598  0.174547
2826  1982.074085  1876.381389  20.330486  0.171499  1.238386  0.170228
2827  304.040223  1503.565598  19.547693  0.149517  1.169502  0.119181
2828  1311.953177  1580.555785  19.341387  0.119743  1.160149  0.096833
2829  1394.052160  1441.365278  19.590017  0.091714  0.993341  0.126434
2830  315.932084  74.049585  18.832881  0.071261  0.977534  0.069241
2831  1242.380560  1634.724237  20.624548  0.111045  1.420887  0.129725
2833  1069.711349  106.528475  19.301777  0.203797  1.005288  0.065484
2835  296.471248  649.455297  19.476505  0.089707  0.983015  0.181076
2836  695.630309  1400.105772  20.098512  0.110181  1.544246  0.194246
2837  567.655821  1667.496549  18.876120  0.093264  0.661947  0.137952
2838  918.407987  590.102058  19.915540  0.082436  0.944403  0.108409
2839  1292.131054  1228.399013  18.044145  0.069875  0.139948  0.065448
2840  550.097281  1402.837043  19.708625  0.128601  1.800167  0.095531
2841  1915.294954  824.229936  19.626549  0.143801  1.997988  0.085611
2842  576.183486  1953.144263  20.573767  0.091915  1.440076  0.151805
2843  1256.962173  867.567872  19.499626  0.111939  1.082683  0.138669
2844  327.832925  561.592443  18.296109  0.108415  0.356595  0.054326
2845  133.216529  555.517950  19.400385  0.070279  0.943155  0.100753
2846  295.278119  549.757496  18.467419  0.111084  0.234239  0.071780
2848  1675.179608  1395.005438  17.831269  0.081420  0.226425  0.041287
2849  77.326741  507.180515  19.601920  0.131168  1.438512  0.154978
2850  1423.544581  158.684529  19.081119  0.075968  0.588676  0.057937
2851  1101.513406  172.930249  18.493674  0.059658  0.386536  0.072078
2852  1564.682989  1220.767585  19.703560  0.086369  0.819427  0.119241
2853  993.041435  700.340053  21.251778  0.118157  1.730603  0.248865
2854  1613.227087  246.914827  20.221230  0.093600  1.607573  0.278607
2855  1619.284956  1455.924071  16.494933  0.047836  -0.870368  0.058171
2856  593.663129  880.687743  19.025933  0.110282  0.768545  0.067774
2857  223.259134  1255.536861  18.678019  0.077441  0.504363  0.056627
2858  1800.917714  1004.433709  20.091949  0.143469  1.243685  0.093622
2859  1080.150620  852.887661  16.865034  0.051919  -0.529675  0.070073
2860  1406.046185  1572.458050  17.301738  0.071314  -0.080253  0.063469
2861  536.953672  1381.079078  19.619849  0.136944  1.283134  0.171968
2862  1875.341399  1085.677979  18.763972  0.150369  0.554160  0.057652
2863  585.597450  1526.532453  17.224424  0.036381  -0.293020  0.036493
2864  1488.535047  1397.843636  17.946371  0.061059  0.059639  0.053479
2865  1959.053212  165.975376  18.651483  0.131758  0.764601  0.105872
2866  1033.926689  1156.325464  19.115537  0.119285  1.042494  0.116307
2868  321.893709  760.248632  17.489056  0.063228  -0.160163  0.065751
2869  253.974881  407.454189  20.726321  0.236795  1.714906  0.121874
2871  976.160498  2035.500156  19.105317  0.134221  0.925289  0.112667
2872  133.947223  965.371301  19.958837  0.092204  1.091075  0.110747
2873  1403.309881  333.099677  18.408387  0.125512  0.249986  0.102828
2874  53.339969  606.591040  19.355526  0.093613  1.085816  0.155045
2875  1783.727983  1690.153030  20.800699  0.156707  1.268519  0.219251
2876  1627.613904  1301.961295  19.509319  0.100214  0.725426  0.135683
2877  1549.749058  31.190871  18.930432  0.082134  0.561413  0.063611
2879  444.873964  434.234810  18.729240  0.112653  0.748046  0.060061
2880  791.495910  1981.309329  18.105861  0.066753  -0.021389  0.068461
2881  1879.713767  136.080811  20.728039  0.156920  1.829236  0.172948
2882  1432.272364  1790.453444  19.794083  0.093956  1.443224  0.097011
2883  1362.045031  796.876149  19.018549  0.082779  1.774543  0.062706
2884  1583.578928  491.940170  19.141209  0.100124  0.735018  0.068021
2885  1177.877455  15.193945  19.574663  0.065464  0.925708  0.093939
2886  138.828807  136.397073  20.975955  0.197071  1.939723  0.249880
2887  1201.597195  1779.502311  19.905744  0.166608  1.103975  0.130370
2888  1679.480836  649.317305  18.849399  0.089003  0.840116  0.105466
2889  1906.683121  1921.739696  19.584644  0.088561  0.836908  0.070355
2890  120.184217  731.158436  17.049368  0.082238  -0.388510  0.038442
2891  1322.398656  810.236747  19.192631  0.179667  0.573535  0.054225
2892  1904.357704  44.853596  20.975464  0.239791  2.156973  0.172114
2893  1637.783577  94.726188  18.816250  0.092968  0.715475  0.066202
2894  1098.882638  804.885546  19.176691  0.060306  0.730976  0.098313
2895  194.025513  391.579573  20.397692  0.163998  1.059896  0.178217
2896  115.975493  1365.423283  19.867186  0.092554  1.157586  0.234302
2897  1502.380434  1933.998837  20.060731  0.090084  1.377230  0.217015
2898  457.619853  731.275944  20.385860  0.099662  1.499702  0.086602
2899  1492.223777  837.541507  19.490441  0.096474  0.877361  0.116403
2900  795.127188  153.658433  18.776598  0.075866  0.611493  0.146052
2901  1329.608478  1666.962762  19.740211  0.072434  0.775248  0.093051
2902  727.563185  1333.020893  19.970788  0.122099  1.133080  0.121844
2903  544.156522  1235.001286  18.307209  0.061486  0.272613  0.093800
2904  461.675587  30.002552  19.317602  0.086831  0.861361  0.071815
2905  1173.003622  884.180814  19.876427  0.162865  1.082326  0.123202
2906  662.004771  626.690768  19.725962  0.098011  1.819394  0.122463
2907  1709.525816  59.313934  19.164233  0.078832  2.172737  0.168091
2908  50.259469  838.429948  19.395721  0.137396  1.499644  0.137023
2909  692.850157  213.891557  20.185999  0.099858  1.436841  0.112400
2910  581.561641  341.869800  19.293694  0.068872  0.812016  0.096399
2911  1907.622176  950.396722  19.268219  0.101081  0.618347  0.066720
2913  944.029501  693.306720  19.316779  0.107426  1.331525  0.084267
2914  1649.747667  1811.452926  19.302449  0.102288  0.980780  0.118889
2915  1548.860807  1816.650727  20.915943  0.244150  1.808272  0.187405
2916  1851.853892  472.488111  19.840637  0.075289  0.701261  0.224598
2917  125.603059  704.961989  18.603279  0.073650  0.531762  0.089362
2918  748.718588  71.535700  20.756649  0.270297  1.747566  0.170114
2919  728.695140  1523.698145  19.890695  0.079045  1.289042  0.123964
2920  1209.178644  1997.235818  20.537122  0.195967  1.692747  0.138888
2921  758.673363  678.616626  20.080131  0.135165  0.995000  0.241710
2922  549.193744  1620.565690  20.453627  0.097351  1.613508  0.110415
2923  1238.045567  1877.293006  19.059774  0.207718  0.849080  0.081609
2924  671.637977  638.358548  19.432199  0.065848  1.834175  0.064465
2925  76.546725  1067.653095  20.512040  0.160409  1.836503  0.188025
2926  1945.498969  662.082870  19.512906  0.149077  1.010286  0.124045
2927  1877.497215  1534.884650  20.636266  0.143905  1.556794  0.132776
2928  1597.541391  1488.153913  19.844521  0.156414  1.340036  0.147410
2930  1248.659710  1001.937625  19.388576  0.147337  0.748527  0.156446
2931  1332.750464  1498.989732  19.697806  0.071554  1.308474  0.076892
2932  216.600956  1469.584371  19.393901  0.098407  1.979948  0.096254
2933  1725.508866  683.853966  19.744914  0.200242  1.153066  0.139192
2934  1732.640965  929.059933  19.763269  0.150204  1.519406  0.128141
2935  526.308030  1663.769282  19.375696  0.108685  1.022523  0.065792
2936  179.099050  877.439384  19.333064  0.129394  0.849708  0.062066
2937  1645.632626  1040.506183  19.932890  0.115485  1.073734  0.117951
2938  619.334800  580.773380  20.365580  0.095340  1.648503  0.124571
2939  1627.790146  1018.766828  20.211356  0.151717  1.394765  0.102836
2941  301.149287  693.708519  16.763000  0.063893  -0.635214  0.098901
2942  1315.298852  1569.423573  18.263727  0.071055  0.336980  0.048521
2943  782.230570  1739.034922  19.909060  0.086599  1.112579  0.146604
2944  392.115240  1532.050961  19.490588  0.087234  0.746756  0.108224
2945  250.844453  1139.602146  18.562166  0.091044  0.524641  0.101080
2946  52.825231  478.782771  20.500949  0.091728  1.716567  0.323176
2947  1038.366129  1925.717099  20.841813  0.133952  1.541646  0.121154
2948  1615.172330  960.707502  18.245765  0.064353  0.454789  0.076132
2949  1304.119868  313.358138  18.980240  0.072747  0.816135  0.056839
2950  1816.560648  1199.268490  18.371943  0.054820  0.502243  0.103854
2951  1040.340422  783.669822  19.691078  0.122545  1.009131  0.116014
2952  1035.276516  1647.038028  20.768299  0.136643  1.577748  0.127015
2953  849.833790  1150.797195  20.080264  0.130004  1.234285  0.091058
2954  874.520811  80.251023  19.378967  0.176376  1.341692  0.085729
2955  1663.180470  117.747828  19.507216  0.122269  1.069642  0.116237
2956  1504.397223  1209.567772  19.111266  0.151926  1.624426  0.090510
2957  699.236538  1264.117439  19.348011  0.068503  0.927977  0.099925
2958  968.929109  1934.553460  19.839499  0.149467  1.704908  0.099866
2959  1276.083886  522.682783  19.654936  0.088101  1.515613  0.142501
2960  169.634331  1215.851336  20.210424  0.209510  1.476816  0.101374
2961  189.299655  135.290593  19.088291  0.070957  0.854703  0.060366
2962  1302.594721  462.799849  16.998844  0.047115  -0.487852  0.091224
2963  1236.314671  1521.632944  18.935369  0.113984  0.572815  0.067378
2964  470.834488  1936.410780  18.198760  0.079303  0.155461  0.114472
2965  1415.113107  1693.024032  19.722439  0.114102  1.052447  0.118306
2966  746.114736  241.293320  19.691167  0.168673  1.955849  0.178895
2967  475.459295  910.919666  19.688962  0.121860  1.217329  0.159671
2968  966.928603  1222.102455  20.033206  0.111314  1.251562  0.164907
2969  1047.688961  1970.176254  20.463903  0.106812  1.736708  0.157499
2970  389.517180  1044.003366  19.478230  0.143547  1.370525  0.081046
2973  1659.198097  1669.975839  19.058596  0.061079  1.186579  0.115656
2974  1584.273420  1596.978719  19.648201  0.164901  1.196540  0.078522
2978  1169.049205  1987.466736  19.473710  0.158254  1.747372  0.132922
2979  1134.652003  1951.198377  19.292661  0.106888  0.904303  0.077901
2980  1857.670604  822.822561  19.690413  0.180717  0.992766  0.135417
2982  2004.246767  18.049389  20.582518  0.219586  1.528403  0.142178
2983  495.279503  1388.369430  19.124607  0.066185  0.899073  0.092946
2984  1911.803944  701.517412  19.340234  0.075804  0.856756  0.118636
2985  1164.581049  488.912510  19.032389  0.094628  1.214358  0.121363
2986  671.061372  96.110352  20.229912  0.123623  1.145246  0.138401
2987  609.033059  1975.662804  20.058393  0.177128  0.796237  0.125681
2989  95.264295  387.700636  20.077180  0.090116  2.321678  0.122739
2990  302.779187  1989.775831  19.779791  0.107424  0.806281  0.307820
2993  176.280779  1760.937576  20.665068  0.198863  1.262490  0.124311
2995  1654.949823  557.860522  21.006390  0.134312  1.758342  0.148221
2996  211.424026  1607.434910  20.306786  0.087448  1.745785  0.330508
2997  1441.917705  387.505734  20.304680  0.200502  0.907866  0.104038
2999  2038.768886  810.799647  19.871037  0.146142  1.051766  0.181854
21000  1226.628569  861.335098  19.898967  0.157076  1.919591  0.178475
21001  1771.164322  1688.991807  19.193415  0.117453  0.565819  0.077659
21002  1741.726770  1408.956426  22.223888  0.236208  2.407001  0.448038
21003  396.240528  358.797655  19.840175  0.106232  0.871397  0.107919
21004  1990.922549  852.569211  20.441544  0.115635  1.406919  0.131993
21005  1110.002791  946.347278  19.408630  0.106191  0.752910  0.073517
21007  1105.662371  1175.828001  20.103985  0.091955  1.111896  0.106604
21009  59.096943  565.520891  21.386902  0.378486  1.399264  0.150240
21011  1051.836608  546.428778  19.932690  0.139458  0.795211  0.168259
21012  541.264997  976.715096  19.407360  0.103889  0.642484  0.087265
21014  1934.567994  1545.633644  20.504816  0.174373  0.851707  0.195590
21016  819.293343  1618.028784  20.285166  0.132046  1.172093  0.105511
21017  485.327603  1522.967214  19.729397  0.120365  1.116774  0.088272
21018  913.940796  409.990919  20.069336  0.158515  1.210013  0.199105
21019  755.936125  1402.720414  19.881357  0.121434  1.270111  0.196396
21020  776.399659  1160.215404  18.706949  0.059405  0.101791  0.069636
21022  134.833357  947.999640  18.209658  0.130604  -0.278222  0.077269
21023  548.875940  763.441963  20.228376  0.156216  1.548407  0.092222
21024  1763.815523  802.330800  20.041878  0.078286  0.871071  0.094159
21025  1529.037692  734.886901  20.320357  0.090230  1.267000  0.236560
21026  279.601007  2025.624178  20.860472  0.160204  1.051738  0.091268
21027  1999.102672  992.263766  20.304647  0.200672  1.132858  0.180694
21028  1271.000661  1928.230538  20.270076  0.155343  1.304281  0.181233
21029  623.848100  989.148986  20.226794  0.146712  1.109333  0.206367
21030  1247.350163  2034.688001  20.232340  0.376183  0.948315  0.146665
21031  1265.139750  1284.304751  20.315499  0.194361  1.200992  0.104421
21032  1855.653538  381.450901  19.211492  0.101448  0.595704  0.124880
21033  1117.370709  779.704076  20.372407  0.132953  1.131204  0.113994
21034  577.486309  2037.114998  20.230663  0.207831  1.100826  0.105113
21035  1787.443239  2032.889770  20.050724  0.131893  0.866911  0.081705
21036  1207.757568  218.058503  20.446221  0.101162  0.997663  0.128693
21037  1427.988239  460.003987  19.862462  0.174530  1.572379  0.112615
21038  616.040682  686.162930  20.303282  0.090132  0.576205  0.190169
21039  1646.362164  967.745255  19.887333  0.085669  1.301046  0.091135
21040  841.571188  1167.678145  20.626464  0.153346  1.113441  0.201219
21041  440.882130  80.228346  20.806616  0.280428  1.821532  0.226066
21043  1792.270773  845.402900  19.423692  0.102842  0.666478  0.113948
21044  1488.424106  1933.016616  20.154907  0.152895  1.170662  0.122702
21045  813.934088  80.419712  20.373318  0.153089  1.923866  0.142561
21047  1715.391865  763.628424  20.001664  0.149719  1.678377  0.087248
21048  1164.424162  634.750623  20.770495  0.183843  2.129108  0.111574
21049  33.842424  705.442976  20.018828  0.160994  1.111279  0.176478
21050  449.665218  139.477092  19.888582  0.153743  1.290796  0.080099
21051  794.645557  910.853199  18.956307  0.083147  0.475900  0.097799
21052  735.871554  2030.329006  20.236565  0.154932  0.883285  0.106430
21053  1213.609406  1530.381082  19.692534  0.191448  0.529343  0.183529
21054  660.225264  1628.947171  20.094863  0.089050  1.121734  0.171025
21055  1701.871972  541.924167  19.775288  0.069369  0.834866  0.246350
21056  1053.103102  853.412118  18.226388  0.078416  -0.210169  0.090360
21058  766.163519  503.578619  20.047294  0.117038  1.123783  0.086522
21059  865.690101  1932.507004  20.467209  0.142233  1.648966  0.122660
21060  1029.873567  1908.062525  18.918586  0.066159  0.343892  0.115525
21061  1691.738237  1305.014290  19.879038  0.083181  1.859079  0.156456
21062  1699.195413  87.766178  20.706181  0.138819  1.009281  0.201311
21063  1668.128997  182.270854  21.038847  0.206829  1.294749  0.116355
21064  268.338032  662.349670  20.614447  0.113183  1.150583  0.207782
21066  1425.146372  757.372738  20.028698  0.196792  0.988285  0.129836
21067  1805.007691  1443.883812  20.531543  0.160297  1.350078  0.258467
21068  1685.632602  4.775715  20.017553  0.146080  1.239256  0.239565
21069  566.859546  1502.541656  20.652846  0.145551  1.272552  0.225258
21070  411.534955  690.381609  20.533764  0.211889  1.051154  0.154607
21072  603.014005  1557.608561  20.751091  0.113878  1.676752  0.140460
21073  806.170474  966.061394  21.081672  0.306497  1.645043  0.166146
21074  702.510603  1211.551807  18.933897  0.070454  0.300436  0.089839
21075  716.032697  266.044696  17.799605  0.062882  -0.381955  0.118041
21076  710.002080  429.803102  20.255184  0.210633  1.022084  0.216098
21077  1399.313099  1348.868252  20.881884  0.201782  0.967077  0.202646
21078  440.880624  971.989043  19.974322  0.075613  0.991120  0.109241
21079  1109.584139  680.650170  21.142719  0.188225  1.795358  0.167615
21080  1745.662143  129.393167  18.995392  0.088535  0.417909  0.054604
21082  301.513488  1228.989571  19.765426  0.100890  0.906745  0.085665
21083  605.296371  228.422775  20.081217  0.115852  1.167113  0.234531
21084  99.799835  151.662482  17.564877  0.147103  -0.487142  0.080978
21085  107.760849  767.995161  19.655860  0.096065  1.110508  0.109888
21087  1571.460785  1288.165180  19.079343  0.109115  0.358499  0.075176
21088  1074.746427  1560.131230  18.238311  0.090870  0.137136  0.079802
21089  952.972090  827.865931  17.568058  0.056115  -0.444897  0.068272
21092  1703.101109  1976.480662  21.203537  0.229282  1.279122  0.126584
21093  128.990306  1648.507787  19.896955  0.225764  0.872864  0.160250
21094  196.309770  331.206306  20.101504  0.082240  0.899783  0.113776
21095  1860.847760  709.134285  20.520132  0.103567  0.965441  0.187484
21096  1116.362848  640.435640  21.275387  0.153018  1.838390  0.163442
21098  934.909145  897.704818  21.387720  0.131663  2.022286  0.216928
21099  1007.773879  27.082240  18.631118  0.107192  -0.107007  0.074264
21100  1404.095306  584.547047  20.289873  0.121219  0.896061  0.119156
21101  486.751515  305.680769  21.116679  0.117491  1.894630  0.205525
21103  520.286292  1044.695463  20.171626  0.140634  1.568392  0.110130
21105  625.582219  1877.872714  20.360236  0.120783  2.597656  0.120715
21106  1756.130130  150.090751  19.841184  0.146593  1.189297  0.179204
21107  526.422150  785.390033  20.077759  0.104265  0.896895  0.078589
21111  788.959328  850.624261  20.074325  0.096396  0.944424  0.091840
21112  218.017330  1322.276200  19.981399  0.123352  1.483445  0.115260
21113  1531.748158  673.943474  20.175541  0.220377  1.300030  0.187911
21114  204.288738  1645.595448  20.446902  0.143723  0.956308  0.095016
21115  922.051076  174.394242  19.863376  0.124229  1.035026  0.113386
21116  370.339620  1926.217518  20.532667  0.138095  1.559554  0.210291
21118  999.954810  756.242986  19.220413  0.104542  0.409013  0.078602
21119  988.277933  30.200864  19.829489  0.079439  0.932863  0.074495
21120  1504.230213  138.627033  17.494213  0.065540  -0.487655  0.055994
21121  258.262493  902.502365  19.782640  0.105738  0.522359  0.187905
21123  784.693059  838.730322  19.963821  0.136283  1.219941  0.093469
21124  511.593428  418.002926  19.814760  0.113659  0.589605  0.068818
21125  1980.238015  145.722843  20.798831  0.115174  1.066473  0.206457
21126  1776.966951  471.792042  19.966071  0.100912  1.150622  0.093725
21127  194.346861  1133.795780  20.134089  0.254972  0.956451  0.091811
21128  921.894077  1797.850303  18.496728  0.117997  -0.160337  0.064101
21129  986.445867  975.028356  18.169567  0.088001  -0.038293  0.078899
21130  826.643551  459.154793  20.185773  0.139248  0.993931  0.097321
21131  1330.760856  627.613413  19.869010  0.122462  1.850315  0.170010
21132  53.052848  1158.160001  21.163689  0.204900  1.182894  0.140974
21133  935.890763  1851.334922  20.578285  0.161060  1.056221  0.142356
21134  1083.586164  244.456175  20.219595  0.081305  0.763227  0.158592
21135  1561.348592  1200.464577  19.955253  0.089317  0.960309  0.139077
21137  436.098729  346.758191  20.145290  0.108463  1.398468  0.081290
21138  1726.124136  1161.214096  19.790101  0.099848  1.534345  0.099292
21139  140.837938  467.312731  20.173333  0.162912  0.906177  0.095207
21146  25.060905  164.792368  20.615682  0.172659  1.292304  0.117112
21147  1897.103392  1878.606731  20.705335  0.313734  1.164158  0.123345
21148  901.232071  942.660448  20.244772  0.136149  1.096404  0.099067
21150  1790.507151  95.853874  19.675012  0.083210  0.930134  0.105239
21151  245.595451  1688.657778  20.172600  0.087798  1.077557  0.097217
21152  1290.017095  1903.796470  20.422216  0.198741  1.167310  0.192687
21153  287.803358  1592.251024  19.782484  0.083412  1.015474  0.139258
21154  1971.789442  1327.132373  20.361164  0.103150  0.864283  0.125141
21155  1057.566181  34.465626  19.591845  0.183524  0.531122  0.141941
21156  296.127153  257.627273  20.975565  0.239688  1.297945  0.156406
21157  1643.511234  871.330638  20.486728  0.199169  2.217645  0.176272
21158  1817.661624  742.624973  19.875012  0.095188  1.324707  0.205965
21160  1490.773479  1830.395475  19.607188  0.067484  0.897010  0.089064
21161  1458.369223  1951.958570  20.496153  0.132207  0.919910  0.224388
21162  1358.476863  651.347942  20.128267  0.146520  0.942279  0.149038
21163  802.950402  961.568339  19.778799  0.096171  0.999459  0.096268
21164  772.305356  1098.874113  19.355259  0.170643  0.962025  0.094968
21165  1551.224048  1242.281937  20.684772  0.127162  1.004791  0.144421
21166  1529.915126  1423.201123  18.090541  0.082798  0.081380  0.086767
21170  111.771109  916.991215  20.944237  0.141969  1.172382  0.324265
21171  1367.853959  1135.235061  20.848399  0.243237  1.542261  0.110143
21172  892.658271  1692.204456  21.110648  0.234132  1.200766  0.135087
21173  1707.295266  1711.337288  19.177333  0.099437  0.604835  0.170543
21174  726.850131  1290.085052  18.012594  0.072784  -0.213610  0.098251
21175  1704.809134  1459.727900  20.223716  0.084245  0.965039  0.173641
21176  1785.698069  259.982861  20.116218  0.246327  0.953465  0.095235
21177  688.859315  1294.790393  19.911242  0.138483  1.285877  0.147662
21178  1987.910968  444.049127  20.084616  0.095896  1.618842  0.116760
21179  878.623009  1994.432549  20.071789  0.110521  0.496641  0.201246
21180  1126.549054  464.184595  19.798414  0.117960  0.922430  0.095864
21182  203.283514  1996.977645  19.689185  0.135990  0.808149  0.103152
21183  1053.929367  462.092084  19.999295  0.092322  1.064438  0.097911
21184  1461.350586  1054.256944  20.298792  0.108462  1.200285  0.126813
21186  1758.128699  2013.427294  20.201153  0.107164  1.450270  0.093195
21187  336.734052  351.593293  20.172926  0.174915  1.199899  0.093465
21189  1032.084785  954.819217  20.457138  0.236678  1.143841  0.171870
21190  971.130754  1917.926301  21.339617  0.282142  1.847834  0.227331
21191  833.989238  1436.118369  20.061835  0.109569  0.873866  0.097284
21193  1022.402801  1324.439889  20.397717  0.127301  0.825071  0.135880
21194  1656.663900  1816.599257  18.810004  0.077497  0.332546  0.090033
21195  73.273356  885.251307  19.492159  0.132090  0.982739  0.128503
21196  800.125990  80.845801  19.835490  0.112691  1.562410  0.072757
