EDR3Name,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
Gaia EDR3 522850425063191680,16.55728550954,62.27895849677,0.2588,0.0855,-1.655,0.065,-0.733,0.082,17.428547,0.002887,2.951983,0.02649398055996
Gaia EDR3 522850425063201536,16.56815916963,62.26705701809,0.4462,0.1092,-1.142,0.082,-0.736,0.099,17.945517,0.002941,1.966923,0.019731413622376
Gaia EDR3 522850425063202304,16.56867281739,62.26563385683,0.5243,0.1369,-5.563,0.1,2.705,0.127,18.257547,0.002994,1.971869,0.028327437015527
Gaia EDR3 522850459422927616,16.5754723859,62.28237844554,0.6667,0.0277,0.278,0.021,-4.797,0.027,15.282293,0.002768,1.907073,0.005127362959895
Gaia EDR3 522850489478558464,16.53010772613,62.25560477422,0.7463,0.2153,4.86,0.154,-0.113,0.208,18.939238,0.003398,2.30378,0.052723267966552
Gaia EDR3 522850489478560256,16.52471329149,62.25950935437,0.4801,0.2286,-1.947,0.17,-0.573,0.206,18.988295,0.003753,2.387356,0.066211405589332
Gaia EDR3 522850489478561408,16.50869019648,62.26137528166,0.1675,0.1856,-0.174,0.142,-0.738,0.176,18.815706,0.0033,2.133022,0.067651567601073
Gaia EDR3 522850493782678144,16.51043152071,62.26439314964,0.1917,0.0775,-0.61,0.06,0.081,0.075,17.287104,0.002862,2.670469,0.018260472712384
Gaia EDR3 522850493782681088,16.54012923592,62.26136298272,0.1387,0.1265,-0.668,0.096,0.547,0.113,18.145113,0.003004,1.857222,0.028889952504041
Gaia EDR3 522850523838303232,16.53105504603,62.26719521207,0.4356,0.1612,-1.46,0.109,-0.526,0.155,18.35127,0.003058,1.90353,0.032976587753118
Gaia EDR3 522850523838306432,16.5406193737,62.27400301888,0.3572,0.1492,-0.921,0.109,-1.117,0.138,18.388409,0.003085,1.81934,0.034522921261639
Gaia EDR3 522850523838398464,16.53320026576,62.26755095299,0.6576,0.1877,-3.137,0.141,0.987,0.179,18.72107,0.003255,2.074472,0.04742646268982
Gaia EDR3 522850528142405504,16.53172249354,62.2789972096,0.5088,0.0643,-2.156,0.049,-0.569,0.062,16.9047,0.002818,1.723072,0.007612085074837
Gaia EDR3 522850528142415488,16.53792779519,62.26667980888,0.7814,0.0807,1.981,0.062,-1.953,0.08,17.225187,0.002889,2.022354,0.013471878093389
Gaia EDR3 522850528142417920,16.53924284041,62.26387292791,0.4051,0.124,-0.24,0.091,1.42,0.112,18.09039,0.002973,1.879625,0.029194348392236
Gaia EDR3 522850558198042496,16.50446274433,62.2687820152,0.1669,0.1537,-1.566,0.117,-0.68,0.147,18.484009,0.003104,2.300438,0.049457133887038
Gaia EDR3 522850558198045056,16.49309623157,62.27332140536,0.2973,0.1533,-0.6,0.113,-0.495,0.139,18.359068,0.003084,2.145416,0.026291229673358
Gaia EDR3 522850562502141824,16.48500714985,62.27898859191,0.5303,0.0875,-5.13,0.068,-0.884,0.082,17.481358,0.002858,2.012274,0.019717790882773
Gaia EDR3 522850562502148608,16.49039477264,62.27170602758,0.3468,0.0696,-0.458,0.053,-0.574,0.063,16.983051,0.002817,1.507912,0.009217617904262
Gaia EDR3 522850592557785088,16.50898116212,62.27830512028,0.6021,0.1381,-0.246,0.104,-0.285,0.129,18.258644,0.003038,2.147036,0.034131836426715
Gaia EDR3 522850592557788928,16.49767713928,62.28868341956,0.6081,0.1043,1.123,0.081,-3.304,0.099,17.822853,0.002934,2.178352,0.01801691196109
Gaia EDR3 522850592557878272,16.48905096188,62.28138470001,0.2662,0.2386,-1.563,0.179,-0.771,0.208,18.988266,0.003425,2.715271,0.056321623308162
Gaia EDR3 522850592557880320,16.49011250431,62.29045162731,0.5003,0.2245,-3.258,0.171,1.709,0.192,18.977892,0.003409,2.522545,0.066506873802811
Gaia EDR3 522850626917528832,16.52810512969,62.29344255258,0.2246,0.1582,-2.232,0.123,-0.456,0.144,18.518929,0.003864,2.349844,0.038608547086424
Gaia EDR3 522850631221615744,16.54201170068,62.28551577071,0.4102,0.0662,-2.211,0.051,-0.433,0.062,17.022013,0.00283,1.68478,0.009769914348221
Gaia EDR3 522850631221616384,16.52185926182,62.28385127732,0.8038,0.0265,3.89,0.019,-1.055,0.024,15.035511,0.002768,1.729801,0.005334082864548
Gaia EDR3 522850631221620352,16.55133163891,62.28036480908,0.2888,0.0774,-3.06,0.06,-0.907,0.069,17.201424,0.002859,2.657921,0.018985828839585
Gaia EDR3 522850631225267328,16.53669339464,62.28324389318,0.2825,0.2039,1.175,0.154,-1.344,0.19,18.9087,0.003336,2.403219,0.057726849954948
Gaia EDR3 522850665581341952,16.53126962923,62.30290763703,0.2489,0.0893,-2.691,0.071,-0.386,0.088,17.504986,0.002877,2.030157,0.016671131889131
Gaia EDR3 522850665581344000,16.52730176233,62.29835689204,0.2049,0.1434,-1.043,0.112,-0.715,0.132,18.297813,0.003055,1.909706,0.030261041724786
Gaia EDR3 522850695637005952,16.50038938115,62.29293573954,0.2957,0.1755,-1.849,0.138,-2.009,0.159,18.619709,0.003218,1.975306,0.033680062383486
Gaia EDR3 522850695637008128,16.49189147835,62.29801892794,0.2117,0.2079,-1.258,0.162,-0.351,0.195,18.588501,0.003459,2.038048,0.034064919504693
Gaia EDR3 522850695641883776,16.51335385138,62.29014180205,0.4632,0.15,-2.25,0.113,-1.114,0.138,18.318193,0.003177,2.091387,0.037021756546703
Gaia EDR3 522850699941085824,16.51551221392,62.29359178692,1.1972,0.0993,20.842,0.078,-0.374,0.093,17.563025,0.002885,2.061542,0.015191348178067
Gaia EDR3 522850699941088512,16.51017239905,62.29007217712,0.2583,0.0164,-1.109,0.012,-0.708,0.015,13.787246,0.002762,1.429138,0.004791261932339
Gaia EDR3 522850699941091968,16.51531833259,62.28597789808,3.3135,0.0294,35.645,0.021,-9.645,0.026,14.4153,0.002769,1.657486,0.005117305413267
Gaia EDR3 522850729996751360,16.5141115129,62.31368073873,0.3671,0.1627,-0.965,0.127,-0.496,0.168,18.36309,0.003069,2.021135,0.030940805622884
Gaia EDR3 522850734300808960,16.51172626387,62.31233380537,0.2081,0.0404,-1.793,0.033,-0.684,0.04,16.125263,0.002785,1.747017,0.006134987456045
Gaia EDR3 522850734300813440,16.5240768335,62.30880851669,0.5002,0.0747,-2.601,0.062,-4.032,0.075,17.23192,0.002855,1.908512,0.014627186111499
Gaia EDR3 522850768660614272,16.7339599939,62.23442269568,2.1623,0.0189,14.19,0.014,-4.621,0.018,14.294223,0.002799,1.241137,0.005251970143146
Gaia EDR3 522850798716196352,16.75025465082,62.24625377072,-0.0536,0.1781,-4.07,0.135,1.646,0.186,18.627626,0.003128,1.92305,0.039106115759826
Gaia EDR3 522850798716199168,16.7571810106,62.24876391482,-0.3284,0.2247,-1.544,0.179,-0.344,0.23,18.84214,0.00354,2.078472,0.050897201737794
Gaia EDR3 522850798716199936,16.72851073571,62.25001290029,0.3376,0.1072,-1.89,0.083,-1.011,0.106,17.824297,0.002938,1.935516,0.022876634222411
Gaia EDR3 522850798716202496,16.72478414616,62.25659120338,0.1674,0.119,-0.588,0.091,-0.53,0.105,17.952053,0.002961,2.778351,0.037775735540735
Gaia EDR3 522850803020343040,16.74498901565,62.2464353004,0.7723,0.0624,-3.684,0.049,2.336,0.068,16.843225,0.002817,1.951203,0.010153157695269
Gaia EDR3 522850803020345088,16.74268540187,62.24336166862,0.5881,0.091,-0.089,0.07,0.46,0.092,17.540255,0.002897,1.95035,0.015710101871805
Gaia EDR3 522850803020346240,16.74423685076,62.24130560882,0.5772,0.2322,-1.063,0.177,0.114,0.225,18.996616,0.003452,1.849369,0.053500522664526
Gaia EDR3 522850833075942784,16.69186555752,62.26022262456,0.1274,0.1484,-0.703,0.121,0.703,0.149,18.389408,0.003067,2.249477,0.039892624396766
Gaia EDR3 522850867435678208,16.72243591475,62.25358281674,0.3816,0.1527,-2.258,0.122,0.203,0.148,18.322914,0.003077,2.074675,0.040976673607565
Gaia EDR3 522850867435680000,16.71157825771,62.25869627985,0.2917,0.1734,-2.537,0.137,-0.788,0.173,18.664572,0.003135,2.040098,0.040944857812979
Gaia EDR3 522850867435681536,16.7195608209,62.26220143546,-0.0192,0.1317,-1.009,0.107,0.282,0.134,18.25418,0.003049,1.834274,0.026242689081241
Gaia EDR3 522850871739804288,16.70460127258,62.26762168967,0.3162,0.0841,-1.327,0.069,-0.723,0.084,17.442642,0.002894,2.603861,0.021600651733696
Gaia EDR3 522850871739809536,16.72259108445,62.25900965538,0.3141,0.0423,-0.869,0.033,-0.705,0.04,16.172518,0.002788,1.81355,0.007230261376935
Gaia EDR3 522850871739810176,16.72006674131,62.25800646322,0.415,0.1094,0.608,0.088,-1.059,0.106,17.792933,0.002929,2.206513,0.022315107571439
Gaia EDR3 522850901795416192,16.75567077774,62.25341890703,0.1982,0.0284,-1.861,0.023,-0.208,0.028,15.363456,0.00277,1.374555,0.005201859978236
Gaia EDR3 522850901795418112,16.73891474685,62.25855915736,0.7654,0.215,0.43,0.166,4.309,0.208,18.881466,0.003336,2.256464,0.050375061193798
Gaia EDR3 522850901795422336,16.73093528109,62.26722957498,0.1108,0.1072,-1.709,0.087,0.278,0.105,17.803778,0.002921,1.962929,0.017369064849494
Gaia EDR3 522850906099541248,16.73773709167,62.27086952523,0.3707,0.0225,-3.991,0.018,-3.046,0.022,14.336399,0.002769,2.405544,0.005015760761427
Gaia EDR3 522850906099545728,16.74201144717,62.26453785194,0.3342,0.063,-0.796,0.048,-0.605,0.067,16.872442,0.002819,1.57106,0.009198347012439
Gaia EDR3 522850936155160064,16.75374935671,62.26669438841,0.3201,0.1946,-1.903,0.149,-0.432,0.191,18.756495,0.003303,1.982399,0.031746905773254
Gaia EDR3 522850936155165184,16.74648720286,62.27628112075,1.411,0.1411,1.697,0.109,-11.956,0.136,18.25541,0.003031,2.441225,0.03292843759951
Gaia EDR3 522850940453699712,16.73746915061,62.27399487471,0.2619,0.1714,-2.112,0.127,-0.192,0.172,18.522295,0.00368,1.862534,0.087787902494487
Gaia EDR3 522850940459275264,16.75605318674,62.27751836233,0.3195,0.0373,0.309,0.03,-0.734,0.035,15.713274,0.002793,2.715696,0.008780122049469
Gaia EDR3 522850940459277952,16.7362556004,62.27338568978,0.1541,0.0779,-0.258,0.065,-1.878,0.087,15.010352,0.002872,1.585472,0.005110820767222
Gaia EDR3 522850940459279232,16.76625434846,62.27275481594,1.0942,0.0498,2.593,0.039,-4.266,0.051,16.43963,0.002794,1.935326,0.007503519331075
Gaia EDR3 522850940459280128,16.76855708713,62.27151228417,0.6691,0.0667,-0.916,0.051,-1.333,0.06,16.96054,0.002831,2.202546,0.010815018407975
Gaia EDR3 522850970514899584,16.72364579323,62.2680102911,0.1532,0.1007,-2.057,0.085,-0.586,0.1,17.75026,0.002926,2.128084,0.026088419627298
Gaia EDR3 522850970514901760,16.7066071857,62.27118442988,0.3722,0.2564,2.746,0.209,-0.9,0.259,18.398916,0.003758,2.484201,0.049593149683435
Gaia EDR3 522850970514904704,16.70331813907,62.27758527767,0.1925,0.1844,-2.669,0.144,0.123,0.184,18.765858,0.003265,2.176819,0.053410422512121
Gaia EDR3 522850970515000576,16.73224196231,62.27335900201,0.1974,0.1434,-0.116,0.111,0.27,0.14,18.284533,0.00306,2.172289,0.030056492588211
Gaia EDR3 522850970519795840,16.72715766535,62.27211929185,0.8997,0.1395,5.264,0.108,-2.793,0.139,18.24815,0.003372,2.312006,0.050927634106949
Gaia EDR3 522850974819017344,16.7256383124,62.27159264696,0.3533,0.0956,-1.335,0.078,-0.327,0.095,17.30201,0.002861,1.931642,0.015178114035939
Gaia EDR3 522851009178748032,16.73701366156,62.28248112308,2.2178,0.0169,32.81,0.014,-6.264,0.017,14.078186,0.002782,1.240744,0.005061191338426
Gaia EDR3 522851009178748928,16.71720567672,62.28070572543,3.0115,0.0371,9.798,0.03,-42.887,0.036,15.917875,0.002779,2.088673,0.006511910188101
Gaia EDR3 522851009178750976,16.7352360433,62.27908677796,2.238,0.0482,33.656,0.038,-7.641,0.052,16.318087,0.002798,2.017386,0.008681082105716
Gaia EDR3 522851039234374528,16.65763448834,62.26325622451,0.3859,0.2091,-2.037,0.166,-0.012,0.195,18.985435,0.003348,2.214443,0.047582483653517
Gaia EDR3 522851077898230272,16.67202841137,62.27197137016,0.4035,0.2166,-2.061,0.168,-0.325,0.226,18.909365,0.003486,2.306755,0.066497250386801
Gaia EDR3 522851077898232832,16.67475564958,62.26851881216,0.2909,0.0513,-2.077,0.042,-0.534,0.056,16.576426,0.002801,1.705051,0.007756199592532
Gaia EDR3 522851077901867520,16.663629772,62.27916910558,0.3956,0.0451,-2,0.038,-0.527,0.049,16.324312,0.002792,1.633113,0.007217537495808
Gaia EDR3 522851112257963392,16.63109764177,62.27742342825,0.3364,0.103,-0.557,0.083,-0.638,0.105,17.861456,0.00294,1.878017,0.018581985792713
Gaia EDR3 522851142313596672,16.65718617243,62.27650127047,0.2459,0.1554,-1.797,0.126,0.138,0.156,18.479967,0.003118,2.154797,0.039366445558647
Gaia EDR3 522851142313598848,16.63899315944,62.28134053699,0.4624,0.1389,-2.2,0.111,-0.582,0.14,18.318283,0.003244,2.312424,0.034598890655736
Gaia EDR3 522851142313600640,16.64704180611,62.28506245977,0.0143,0.1283,-1.623,0.102,-0.393,0.128,18.175776,0.00302,2.132465,0.03040104906654
Gaia EDR3 522851142313603328,16.63630710459,62.29380359578,0.1615,0.1789,-5.461,0.146,-0.857,0.181,18.232681,0.003409,2.251648,0.024555554577827
Gaia EDR3 522851146617692160,16.63357510139,62.28885133949,,,,,,,17.084063,0.011169,1.94939,0.010603969499319
Gaia EDR3 522851146617695488,16.64172435121,62.28512387844,0.3848,0.0699,-1.655,0.058,-0.537,0.065,17.109303,0.00283,1.686106,0.010591551488985
Gaia EDR3 522851146617696896,16.63803271881,62.28308997299,0.3745,0.077,-2.637,0.063,0.065,0.077,17.296892,0.005869,2.001074,0.024989851265135
Gaia EDR3 522851146617702656,16.66103898373,62.27772212334,0.7642,0.0862,-0.877,0.071,-1.299,0.09,17.503147,0.002901,2.329414,0.021370214242007
Gaia EDR3 522851176673335296,16.68816302012,62.27788154341,2.831,0.1434,14.619,0.117,55.101,0.144,18.341713,0.003028,2.0306,0.027684654965339
Gaia EDR3 522851180977437568,16.69850809731,62.2832771086,1.6544,0.0589,21.147,0.048,-5.228,0.062,16.830074,0.002839,2.202324,0.010542364701386
Gaia EDR3 522851180977440256,16.68307323923,62.27945016681,0.3084,0.0481,-1.832,0.039,-0.719,0.051,16.50435,0.002802,1.677445,0.006877795574868
Gaia EDR3 522851180977443712,16.69647607843,62.27524926245,1.137,0.0653,3.566,0.052,-1.692,0.067,16.567663,0.002889,2.096828,0.009774464895391
Gaia EDR3 522851215337161728,16.69407730974,62.30151615874,2.067,0.0239,11.041,0.02,8.197,0.024,14.947003,0.002764,1.413426,0.004910995799012
Gaia EDR3 522851215337166976,16.69692228493,62.29520285689,0.3202,0.083,-2.106,0.071,-0.444,0.087,17.436592,0.002898,2.233843,0.01797659429645
Gaia EDR3 522851245392821504,16.64840188697,62.30034437962,0.615,0.109,-1.83,0.092,-3.268,0.11,17.877605,0.002948,2.163073,0.02194615502647
Gaia EDR3 522851249691295104,16.65514444416,62.29555720679,1.7563,0.5155,-1.525,0.973,-1.591,0.432,18.807268,0.00556,,
Gaia EDR3 522851249696903296,16.65508329042,62.2954045604,-0.7561,0.2789,1.154,0.244,-2.864,0.278,17.928946,0.003387,2.271305,0.016747731061678
Gaia EDR3 522851279752561152,16.67086494373,62.30548635946,0.3777,0.1624,-0.693,0.132,1.489,0.163,18.542845,0.003198,2.18162,0.034347808149388
Gaia EDR3 522851318416390400,16.75006345956,62.28614723345,0.7612,0.0515,-0.199,0.042,-3.269,0.056,16.508293,0.002809,2.380959,0.00863945187755
Gaia EDR3 522851348472032896,16.78062675632,62.29485124486,0.3796,0.1516,-1.628,0.12,-0.716,0.15,18.384447,0.00308,2.038992,0.029020874045387
Gaia EDR3 522851348472034688,16.78091536371,62.29866363102,0.4881,0.1121,-2.823,0.089,-0.335,0.113,17.93211,0.002948,2.086567,0.020879689791795
Gaia EDR3 522851352776117120,16.75909699865,62.30195340205,2.1543,0.1451,-9.957,0.113,-18.279,0.143,18.297384,0.003105,2.787592,0.046844891154123
Gaia EDR3 522851352776125824,16.7727845443,62.29076268591,0.215,0.1035,-0.759,0.087,-0.456,0.104,17.65777,0.002961,2.849909,0.02558337033488
Gaia EDR3 522851417191606144,16.74698928863,62.30161404842,0.3517,0.2103,-0.052,0.166,1.211,0.206,18.826315,0.003326,3.384146,0.101953490260193
Gaia EDR3 522851421495585920,16.73095639674,62.31241401197,0.6653,0.026,-7.811,0.022,-5.49,0.027,15.034767,0.002775,2.893153,0.005543166614813
Gaia EDR3 522851451551254016,16.78492993819,62.31113168299,-0.001,0.155,-0.989,0.126,-0.93,0.151,18.425045,0.003239,2.899422,0.068782592320183
Gaia EDR3 522851451551256448,16.76732857338,62.31785391489,0.3735,0.1567,-2.721,0.125,-0.77,0.154,18.325666,0.003184,3.072634,0.060522212300547
Gaia EDR3 522851490209444224,16.7856068314,62.31163717779,0.5869,0.1654,0.429,0.133,-2.637,0.163,18.510117,0.003212,2.001225,0.021777976651033
Gaia EDR3 522851490215053824,16.76428647027,62.3232825362,0.4913,0.055,-3.177,0.045,0.774,0.057,16.64659,0.002815,2.894916,0.018396659458585
Gaia EDR3 522851490215059072,16.78187961795,62.31890078375,0.6146,0.0753,0.337,0.063,-0.375,0.077,17.254976,0.002849,2.538498,0.022294885772705
Gaia EDR3 522851520270731008,16.75197892731,62.3116271099,0.9278,0.1541,8.341,0.123,3.106,0.151,18.407906,0.003092,2.731405,0.047595577517106
Gaia EDR3 522851520270735104,16.75143475442,62.32385549008,-0.1698,0.1609,-2.327,0.129,-0.91,0.158,18.453465,0.003177,2.238241,0.058406051226928
Gaia EDR3 522851520270735616,16.73140655001,62.32535435651,0.0261,0.58,-2.939,0.486,-1.416,0.61,18.908997,0.006265,2.401447,0.050961672451471
Gaia EDR3 522851524574800256,16.75051594144,62.31514665893,0.3472,0.0619,-2.419,0.052,-1.882,0.065,16.748877,0.002837,3.141033,0.016630834163939
Gaia EDR3 522851524578458752,16.73175610074,62.32773830851,0.4168,0.16,-3.512,0.124,-2.162,0.165,18.459902,0.003198,2.413711,0.047116978077252
Gaia EDR3 522851588990208256,16.705986682,62.31264319097,0.2683,0.1533,-3.07,0.123,0.899,0.157,18.468676,0.003103,2.482458,0.037114330018047
Gaia EDR3 522851588990298624,16.69923740184,62.30431359246,3.204,0.2252,20.651,0.193,-9.798,0.218,18.95716,0.003498,3.054936,0.081148377285859
Gaia EDR3 522851623349949056,16.70195595383,62.31883501239,0.5808,0.1852,-0.686,0.152,-0.874,0.184,18.77073,0.003282,2.425453,0.065762902045598
Gaia EDR3 522851657709691136,16.65927321028,62.32927023496,0.2407,0.1701,-0.983,0.136,-0.18,0.168,18.446043,0.003113,2.157433,0.04068860741277
Gaia EDR3 522851662013742464,16.67708161678,62.32400641948,0.7864,0.2128,1.959,0.177,-0.971,0.213,18.858538,0.003403,2.830225,0.071050169366792
Gaia EDR3 522851662013746048,16.67210481283,62.31865729251,0.2366,0.0942,-2.416,0.081,-0.403,0.098,17.440699,0.002975,2.293735,0.018441636718416
Gaia EDR3 522851662013751936,16.67918330371,62.31341080094,0.5844,0.0547,-0.006,0.046,-0.436,0.058,16.739368,0.002811,2.299642,0.008909842169571
Gaia EDR3 522851726429169792,16.712359061,62.33688351623,0.5041,0.1727,-4.192,0.141,1.518,0.167,18.535213,0.003212,2.195906,0.033622610454844
Gaia EDR3 522851760788909952,16.72443951459,62.34199953459,0.3525,0.2031,-2.015,0.159,-0.789,0.2,18.7433,0.00337,2.458538,0.062774626808948
Gaia EDR3 522851765092940800,16.72028894782,62.34463951722,0.458,0.0808,1.27,0.068,-1.016,0.083,17.30838,0.002868,2.221697,0.013254405009822
Gaia EDR3 522851795148649216,16.68899180361,62.34539493199,0.3047,0.1214,-1.736,0.1,-1.039,0.123,18.03962,0.002987,2.701063,0.039444759805724
Gaia EDR3 522851799452681856,16.68884247006,62.34017324078,0.4092,0.0368,-1.92,0.031,-0.709,0.036,15.915372,0.002782,1.507282,0.005715090577046
Gaia EDR3 522851863868103552,16.62478807394,62.27796031819,0.5422,0.1713,3.797,0.137,-3.119,0.171,18.642672,0.003197,2.190952,0.060060202093318
Gaia EDR3 522851863868106880,16.61530905911,62.28594895998,0.3774,0.201,-2.524,0.159,1.4,0.201,18.861677,0.003381,2.228346,0.055843140833783
Gaia EDR3 522851863868107648,16.61856593622,62.28821010187,0.3605,0.1676,-0.821,0.134,0.753,0.17,18.567533,0.003133,2.19764,0.047045456170076
Gaia EDR3 522851868172192768,16.59870674121,62.29433881749,0.8091,0.0558,-2.532,0.045,-0.829,0.057,16.681787,0.002805,2.234909,0.010376361682212
Gaia EDR3 522851868172196736,16.59769212374,62.28830155622,0.3033,0.0804,-3.593,0.066,0.26,0.078,17.170235,0.002875,1.76417,0.01296645005069
Gaia EDR3 522851868172202752,16.6090650633,62.28172323449,0.3092,0.0628,-2.241,0.053,-0.514,0.06,16.958342,0.002823,1.680057,0.009559595669159
Gaia EDR3 522851898227849088,16.60872152404,62.29565881913,0.7334,0.1071,1.203,0.084,-0.96,0.105,17.826601,0.002936,2.365078,0.029770286828982
Gaia EDR3 522851898227850240,16.60466201465,62.29898324698,0.3512,0.1797,-1.083,0.143,-0.807,0.172,18.628225,0.003205,2.218079,0.043166839519698
Gaia EDR3 522851902531932416,16.62575688108,62.29367433457,2.2581,0.0312,34.316,0.025,-15.771,0.031,15.64461,0.002772,1.688194,0.005683925755149
Gaia EDR3 522851932587587072,16.59133551908,62.2948390677,0.503,0.134,-1.279,0.108,0.493,0.137,18.244179,0.003059,2.096197,0.037527437895497
Gaia EDR3 522851966947329152,16.58249670091,62.30626339657,0.4805,0.1849,-6.654,0.148,-4.343,0.191,18.501661,0.003296,2.351603,0.03957897416047
Gaia EDR3 522851971251393792,16.59276555537,62.31274902295,1.7719,0.0328,-7.633,0.027,-22.471,0.032,15.668285,0.002817,1.897831,0.006251929689976
Gaia EDR3 522851971251397632,16.58587540902,62.30858328002,0.0276,0.1299,-1.56,0.109,0.105,0.129,18.026646,0.003007,1.973274,0.02657460079231
Gaia EDR3 522851971251398016,16.60334462213,62.30889662992,0.1839,0.0294,-2.383,0.025,0.139,0.029,14.876889,0.002782,3.421339,0.006139658359773
Gaia EDR3 522852001307066752,16.63458226691,62.30333914959,0.45,0.0911,-0.056,0.077,-0.648,0.092,17.53136,0.002899,2.131582,0.013846556575747
Gaia EDR3 522852005611135232,16.61872542074,62.31103875194,0.5407,0.0404,-1.46,0.035,-2.511,0.039,16.058825,0.002802,2.494381,0.006764133269202
Gaia EDR3 522852070026551680,16.59107952099,62.32824726172,0.5512,0.1745,-1.747,0.136,-0.346,0.168,18.57279,0.003177,2.308882,0.045165299509777
Gaia EDR3 522852074330599424,16.58813884562,62.32300567823,0.6552,0.0819,-5.73,0.068,-0.96,0.083,17.363125,0.002869,2.454298,0.021057629830942
Gaia EDR3 522852104386290432,16.60146646612,62.32923989204,0.1995,0.0847,-3.022,0.071,1.464,0.085,17.345673,0.002891,3.062079,0.022052015579468
Gaia EDR3 522852104386291072,16.59854529275,62.33052280265,0.1981,0.1674,-2.233,0.132,-0.166,0.161,18.444992,0.003157,2.554981,0.043893154276596
Gaia EDR3 522852104386291200,16.61144320769,62.33150770941,-0.2331,0.2009,-1.447,0.157,0.711,0.193,18.809507,0.003393,2.275269,0.04709401051871
Gaia EDR3 522852104386291456,16.5904612011,62.33306845637,0.1914,0.1972,-1.014,0.157,0.759,0.189,18.747805,0.003319,2.499222,0.049662769264257
Gaia EDR3 522852108690336384,16.60660058392,62.32501996136,0.5113,0.0197,-3.285,0.017,0.121,0.02,14.511282,0.002774,2.544591,0.005173389676086
Gaia EDR3 522852108690337280,16.61178714942,62.32459774619,0.4912,0.0667,-1.674,0.056,0.321,0.064,16.97701,0.002825,2.180029,0.012804415042101
Gaia EDR3 522852138746018560,16.55965981002,62.29759706594,0.4177,0.1542,-0.222,0.124,0.576,0.15,18.36165,0.00308,1.968214,0.029274001821269
Gaia EDR3 522852138746023296,16.54681936223,62.31111611248,-0.0117,0.1918,0.786,0.159,-2.121,0.183,18.667473,0.003249,2.001629,0.053447551456532
Gaia EDR3 522852138746023424,16.53803194001,62.31184366162,0.5362,0.1054,8.117,0.088,0.031,0.106,17.777678,0.002928,1.962543,0.017864486046613
Gaia EDR3 522852143050083072,16.54999689692,62.31317885294,0.3651,0.0707,-1.286,0.061,-0.238,0.066,17.1206,0.002851,1.709925,0.012784788785755
Gaia EDR3 522852173105764224,16.56067450724,62.31984861726,0.4259,0.0815,-2.017,0.068,-0.649,0.082,17.33824,0.002863,1.859631,0.012529356391373
Gaia EDR3 522852177409806976,16.54862300716,62.32871102431,0.4638,0.0573,-4,0.047,2.663,0.06,16.788242,0.00281,1.863544,0.008110360751528
Gaia EDR3 522852177409820032,16.56434604927,62.31538728988,0.6317,0.0286,-1.386,0.024,0.813,0.03,15.356356,0.002774,1.882935,0.005383116451236
Gaia EDR3 522852207465500416,16.52596152516,62.31241722763,0.5028,0.2073,-0.577,0.167,-0.217,0.201,18.897669,0.003412,2.43746,0.066075266327365
Gaia EDR3 522852207465502720,16.53295485543,62.31933599227,1.1362,0.0506,-4.662,0.041,-8.939,0.053,16.506178,0.002802,1.801662,0.00770186081773
Gaia EDR3 522852207465593088,16.51705750757,62.32539617647,0.4311,0.2111,-1.783,0.16,-0.277,0.212,18.818674,0.003388,2.824211,0.066718930430977
Gaia EDR3 522852211769555328,16.52192303772,62.31779192088,0.8112,0.087,1.391,0.072,0.559,0.087,17.50093,0.002867,2.070267,0.012947651227766
Gaia EDR3 522852241825244160,16.51853701725,62.32776322364,,,,,,,17.985064,0.009542,2.352285,0.019128493456772
Gaia EDR3 522852241825247360,16.52278450918,62.33884636354,0.5268,0.1385,-0.361,0.108,0.331,0.136,18.237623,0.002995,2.051926,0.028675733591967
Gaia EDR3 522852276184982016,16.56526510592,62.32765792803,0.6465,0.2022,-1.702,0.156,-3.586,0.193,18.777714,0.003334,2.348305,0.047116957093443
Gaia EDR3 522852276184982656,16.56590282709,62.32933750116,0.5417,0.2078,-0.903,0.161,-0.81,0.199,18.863617,0.003354,2.324385,0.061786338991617
Gaia EDR3 522852280489016704,16.56215009833,62.33664111462,0.3975,0.1497,-0.42,0.123,-0.376,0.152,18.340843,0.003071,2.239052,0.033958122191355
Gaia EDR3 522852314848754944,16.58453852987,62.3379869113,0.7955,0.1238,-0.998,0.097,-3.066,0.114,18.09574,0.00307,2.374731,0.026061873444415
Gaia EDR3 522852413623934080,16.638469118,62.32560839537,0.5025,0.2178,-1.897,0.177,-0.627,0.206,18.851751,0.003539,2.416311,0.059258402556611
Gaia EDR3 522852413623935872,16.64182611062,62.33032582503,0.3264,0.1344,-0.593,0.112,-1.136,0.139,18.132664,0.003017,2.152559,0.025485530635228
Gaia EDR3 522852413623939072,16.62602590724,62.34121668836,0.5601,0.2159,-2.948,0.177,-1.022,0.202,18.921211,0.003502,2.301277,0.057595708241349
Gaia EDR3 522852417927973760,16.63560522929,62.33557679113,0.4545,0.2115,-1.135,0.174,-0.43,0.198,18.901152,0.003458,2.259907,0.046545050618921
Gaia EDR3 522852447983676544,16.64253894222,62.33929008427,0.0935,0.2063,-3.264,0.168,5.533,0.2,18.876404,0.003394,2.280575,0.049724553354159
