Source,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RV,e_RV,Gmag,BP-RP,e_Gmag,e_BP-RP
1954,120.227,-59.5658,2.5558,0.1382,-5.2363,0.1545,11.0786,0.163,,,18.4641,2.8223,0.0033,0.072
1955,119.7415,-61.5442,2.3655,0.0459,-4.2207,0.0713,11.6216,0.0575,,,16.9011,2.3074,0.0029,0.0104
1957,119.757,-61.5791,2.558,0.051,-4.9441,0.0831,11.6402,0.0684,,,17.0053,2.2893,0.0029,0.0331
1959,117.7927,-60.2527,2.4742,0.0119,-4.4056,0.0144,11.4908,0.0138,11.7157,5.2791,12.5605,0.9885,0.0028,0.0054
1962,119.8446,-62.1689,2.4454,0.0106,-4.4032,0.0128,11.8584,0.0122,18.3314,2.2499,12.658,0.8748,0.0028,0.0049
1963,121.9047,-61.9948,2.572,0.0512,-4.9437,0.0659,11.9235,0.0627,,,17.0903,2.3326,0.003,0.0123
1965,120.1903,-61.3977,2.3295,0.0715,-5.4981,0.0983,11.6761,0.0904,,,17.6952,2.5074,0.003,0.0314
1966,120.0981,-62.0671,2.41,0.012,-4.6935,0.0137,11.6267,0.0172,21.657,2.1077,12.5538,0.8611,0.0028,0.005
1967,119.4384,-60.9388,2.4886,0.0762,-4.363,0.0976,11.3971,0.0923,25.4131,2.0137,11.2606,0.6527,0.0028,0.0048
1968,120.1868,-61.419,2.4961,0.0545,-4.7466,0.0801,11.2344,0.0674,,,17.2636,2.3795,0.0029,0.0142
1969,119.0245,-60.0595,2.4835,0.0102,-4.8903,0.0124,11.5241,0.0112,23.6646,2.8387,12.2825,0.7797,0.0028,0.005
1970,118.5689,-60.9977,2.3025,0.0792,-4.041,0.1108,11.0184,0.1073,,,17.8828,2.6094,0.003,0.0337
1971,118.3377,-60.9703,2.4121,0.0479,-4.3594,0.0734,11.4392,0.0633,,,16.8578,2.2207,0.0031,0.0152
1972,120.8073,-61.21,2.4277,0.0382,-4.9576,0.0503,10.6005,0.0486,,,16.3303,2.2629,0.0028,0.0102
1974,118.9398,-60.5345,2.4674,0.1203,-4.6417,0.1449,11.9868,0.1488,,,18.4939,2.7279,0.0032,0.0665
1978,120.311,-62.9156,2.2561,0.0458,-5.6731,0.0644,10.9223,0.0531,,,16.4645,2.1388,0.0028,0.01
1981,119.4404,-58.8756,2.2627,0.0114,-4.0089,0.0145,10.3723,0.0146,23.1318,3.8821,13.6465,1.0742,0.0028,0.0054
1982,118.8376,-60.5672,2.467,0.0626,-4.5089,0.0819,10.5747,0.0833,,,17.4053,2.4383,0.0029,0.0225
1983,121.3919,-61.6927,2.4729,0.0944,-5.2969,0.122,11.1925,0.1117,,,17.9614,2.6581,0.0031,0.0303
1984,118.9063,-60.5255,2.4781,0.0699,-4.0772,0.0846,11.2221,0.0976,,,17.5656,2.4536,0.003,0.027
1987,118.8572,-60.5338,2.2349,0.1365,-4.503,0.1711,10.8608,0.1883,,,18.8453,2.8737,0.0034,0.0822
1988,117.8738,-60.5647,2.4945,0.1374,-4.2081,0.1908,10.6487,0.1796,,,18.5546,3.2199,0.0033,0.0709
1992,118.9696,-60.5315,2.3661,0.1425,-5.0712,0.1794,10.7938,0.1861,,,18.773,2.4797,0.0036,0.1082
1993,119.0139,-60.5242,2.4631,0.013,-4.7267,0.0194,11.4571,0.0178,20.6127,3.8659,10.1041,0.2638,0.0028,0.0047
1995,119.3039,-59.8584,2.4945,0.1234,-4.862,0.181,10.9676,0.153,,,18.577,2.7593,0.0034,0.0851
1996,118.5127,-60.7773,2.2256,0.0918,-4.8712,0.1181,11.5767,0.143,,,17.4592,2.1254,0.0032,0.1147
1997,121.9427,-60.9036,2.4446,0.0883,-5.4986,0.1104,11.0808,0.1048,,,18.0111,2.671,0.003,0.028
1998,118.4874,-60.8012,2.3084,0.0123,-4.2789,0.0177,10.6715,0.0163,24.2454,1.7547,12.8273,0.9073,0.0028,0.0049
syn_0,119.5817685800438,-60.81370761650166,2.3792732043983653,0.02618207359286113,-4.6062846923019105,0.029199516952313286,11.4087973841979,0.03375696806452673,17.025105001787974,0.8707201104831612,4.3536246464830315,-0.6875616764321703,0.005331344469177418,0.006055911953761973
syn_1,119.41500849034298,-60.2867306862978,2.4896733898099623,0.017940521780370214,-4.046208943225206,0.019294916785572155,11.486288157536933,0.0439316483310024,10.682914772924335,0.7118698353515474,6.471474563062601,-0.2941963260951103,0.00832180657761672,0.008521543108722244
syn_2,119.91465638657155,-61.00287671215665,2.482982931589314,0.013630121824764876,-4.566296359722129,0.04207522314873232,11.395249418410158,0.015818941527461272,25.910728706640825,1.5050927739724038,3.971729603391906,-0.6085345059724216,0.006425640147170048,0.009514066019678838
syn_3,119.56829628627176,-60.64449503080751,2.460506114721992,0.03321329543947403,-4.801904170273997,0.04694120639133879,11.408880880332266,0.026260413469925067,21.67060216088546,1.571927804982129,4.071964302771944,-0.8024660690233245,0.006896089575922423,0.011745379705342963
syn_4,119.15399492802443,-60.44993275098414,2.4399286921047425,0.021947845312756904,-4.728607846969915,0.020645210891691704,11.223441158718819,0.04639835846649188,20.454879507144852,0.7505793931734083,2.0885012062297728,-0.6656600607903335,0.009223216864366501,0.00402704597973003
syn_5,119.73431896293023,-60.735261288341775,2.4169018858369826,0.03687979511825438,-4.93321161873669,0.031557376304887474,10.860911534136315,0.011722675542728166,21.991915811702384,1.093335909657314,6.757498808035713,-0.5329960272876003,0.0015874337477016225,0.009325060411507512
syn_6,120.34383857535508,-61.03047855598971,2.4874477369311134,0.017980617758728532,-4.986696063674476,0.02771011315898126,11.172612866249336,0.04290825120726008,32.72843814240786,1.865383649324082,6.911078717030044,-0.6508008433184749,0.008514893835625606,0.0020054124219246123
syn_7,120.11299389309455,-61.093302084082566,2.507443172058629,0.047684524420259916,-4.439593677554107,0.047240692639246205,11.01951183733687,0.026615361494848985,22.966660253806456,1.3421011513253345,4.346046505197676,-0.46475537975147424,0.00443633301969615,0.015398853074253184
syn_8,119.04529490995918,-60.929745318820906,2.5011279447080343,0.024604406729793145,-4.45371376871081,0.011620428447537386,10.86188449806354,0.043192159411124115,23.68022210396518,1.367503872389409,5.625479891082597,-0.5005601727156042,0.0039299105449063405,0.017333766420216626
syn_9,118.68201290279671,-60.690782678872694,2.4817578288253292,0.014219811182809182,-4.2491643620178685,0.03928024782626243,11.267566095944282,0.010398182432291679,15.448842836355723,0.7911946593361904,2.713507754481317,-0.6160338635824236,0.009946240940889861,0.004500770224163556
syn_10,119.09733455305067,-61.12428371591868,2.443628278306683,0.03516432606158837,-4.836716246050336,0.03457492987795987,11.068005854480482,0.024601846310330827,31.843748098239594,1.2890333729268129,4.355173690518196,-0.6480215942776043,0.008030714518687403,0.014668143846802362
syn_11,119.52717841843602,-60.84213300330611,2.3812935753877453,0.0470861821227147,-4.136036411509403,0.011134614604540842,10.956702461405055,0.013145201486625596,28.026177337335575,1.28515209109238,8.054701905445043,-0.7012801007027697,0.005369816249016291,0.0167798555911035
syn_12,117.99668901471286,-60.82452576033143,2.429222668943911,0.027615086188631358,-4.7027519643365725,0.03876879091306961,10.95351803827712,0.03610458305346554,28.807876599483826,0.633403460369408,5.570261468134269,-0.6707966542313325,0.004803655567823032,0.019672909811692292
syn_13,119.35894203730264,-60.57775551720992,2.4555360382355746,0.04818361974762949,-4.168923820941121,0.01063966918094288,11.269970534251442,0.020953963943982287,23.476507751227913,1.9729140396900593,9.919526973591775,-0.7481143074665625,0.008897760152846167,0.017188230122637083
syn_14,118.69463173124511,-60.69273408250866,2.3781068543235633,0.02999583254750588,-4.744441612048545,0.04031804009425712,11.291749536243977,0.038106082826391455,28.021819216216382,1.3570934006836617,3.7244145156856847,-0.4803603708466916,0.0017813338499340476,0.009633916737992233
syn_15,119.02684118122059,-60.64313347618807,2.4451308751954635,0.027009144993963022,-4.831233299386215,0.03051034893048312,11.524316342873925,0.04775205707768364,25.167430455372603,0.5096133239964653,6.459368833448615,-0.4417299212873938,0.007375768812224795,0.01963439675317382
syn_16,119.14843942309054,-60.9988702499297,2.446514033398172,0.03480853808061511,-4.548729660230012,0.04716416883188025,11.201842313092689,0.01507268409044991,26.434506609242863,1.6589738018380829,4.907788344333795,-0.7264138069727732,0.008102391613346315,0.019531719287342396
syn_17,119.29587643479115,-60.81408794653701,2.4571113386590637,0.049803860209412965,-4.32460401642144,0.01264329986896299,11.456601728540477,0.044591131816030964,22.431087074783818,1.9673985707602186,6.430435693656186,-0.7189682975686463,0.008192767417445034,0.011066185625610422
syn_18,119.76668042916427,-60.49205384456864,2.382257069172034,0.04795774699751062,-4.57418412359732,0.04365269118449533,11.543574302002533,0.012378566064013538,15.51780809857307,1.3848050424814258,5.284377280682487,-0.7776511857086917,0.003900580522658486,0.015562037694510296
syn_19,120.17471674464198,-60.24197542277321,2.403055835433565,0.028401805572363846,-4.788237226810581,0.012667600350684056,11.482741365146559,0.02523082033243558,28.60869202598755,0.9795224544239975,4.1764037791816815,-0.6971854230732174,0.008169752644714492,0.018449078018116932
